Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
227.63	0.81519	1137.8	0.00087892	101.12	101.83	0.61832	0.95964	1.9871	896.21	-0.098847	210.88	0.16348	0.013930	21.294	0.046961	395.71	433.99	2.0775	0.66230	0.98576	223.56	22.903	11.452	0.012164
227.99	0.82662	1136.4	0.00087998	101.82	102.55	0.62142	0.95918	1.9886	893.62	-0.097106	209.64	0.16304	0.013848	21.585	0.046329	395.79	434.09	2.0756	0.66345	0.98865	223.57	22.808	11.470	0.012201
228.34	0.83805	1135.0	0.00088103	102.52	103.26	0.62448	0.95873	1.9900	891.06	-0.095364	208.43	0.16260	0.013767	21.875	0.045714	395.87	434.18	2.0737	0.66460	0.99153	223.57	22.715	11.489	0.012237
228.69	0.84949	1133.7	0.00088207	103.21	103.96	0.62751	0.95829	1.9914	888.52	-0.093621	207.23	0.16217	0.013687	22.166	0.045114	395.95	434.27	2.0718	0.66575	0.99441	223.58	22.623	11.507	0.012274
229.04	0.86092	1132.4	0.00088311	103.90	104.66	0.63051	0.95786	1.9929	886.00	-0.091878	206.05	0.16174	0.013608	22.457	0.044530	396.02	434.36	2.0700	0.66689	0.99728	223.58	22.533	11.526	0.012310
229.39	0.87235	1131.0	0.00088414	104.58	105.35	0.63347	0.95743	1.9943	883.51	-0.090133	204.89	0.16132	0.013529	22.748	0.043960	396.10	434.45	2.0682	0.66802	1.0002	223.58	22.444	11.544	0.012346
229.73	0.88378	1129.7	0.00088517	105.25	106.03	0.63641	0.95700	1.9958	881.04	-0.088388	203.74	0.16091	0.013452	23.039	0.043405	396.17	434.53	2.0664	0.66914	1.0030	223.58	22.357	11.562	0.012382
230.07	0.89521	1128.4	0.00088619	105.91	106.71	0.63931	0.95659	1.9973	878.60	-0.086642	202.62	0.16049	0.013375	23.330	0.042863	396.25	434.62	2.0646	0.67026	1.0059	223.57	22.271	11.580	0.012418
230.40	0.90665	1127.1	0.00088721	106.58	107.38	0.64218	0.95618	1.9987	876.18	-0.084895	201.51	0.16008	0.013299	23.621	0.042335	396.32	434.70	2.0628	0.67137	1.0088	223.57	22.186	11.597	0.012454
230.74	0.91808	1125.8	0.00088822	107.23	108.05	0.64503	0.95577	2.0002	873.78	-0.083147	200.42	0.15968	0.013224	23.913	0.041819	396.39	434.78	2.0611	0.67248	1.0116	223.57	22.103	11.615	0.012490
231.06	0.92951	1124.6	0.00088923	107.88	108.71	0.64784	0.95537	2.0017	871.40	-0.081398	199.35	0.15928	0.013150	24.204	0.041315	396.45	434.86	2.0594	0.67358	1.0145	223.56	22.021	11.633	0.012525
231.39	0.94094	1123.3	0.00089023	108.52	109.36	0.65063	0.95498	2.0032	869.05	-0.079647	198.29	0.15888	0.013076	24.496	0.040823	396.52	434.93	2.0577	0.67468	1.0174	223.55	21.940	11.650	0.012560
231.71	0.95238	1122.0	0.00089123	109.16	110.01	0.65339	0.95459	2.0047	866.71	-0.077895	197.25	0.15849	0.013004	24.788	0.040342	396.59	435.01	2.0560	0.67577	1.0202	223.54	21.861	11.667	0.012595
232.03	0.96381	1120.8	0.00089222	109.79	110.65	0.65612	0.95421	2.0062	864.39	-0.076142	196.23	0.15810	0.012932	25.080	0.039872	396.65	435.08	2.0543	0.67686	1.0231	223.54	21.782	11.684	0.012630
232.35	0.97524	1119.6	0.00089321	110.42	111.29	0.65883	0.95383	2.0077	862.09	-0.074387	195.22	0.15771	0.012860	25.372	0.039413	396.71	435.15	2.0527	0.67794	1.0260	223.53	21.705	11.701	0.012665
232.66	0.98667	1118.3	0.00089419	111.04	111.92	0.66151	0.95346	2.0093	859.82	-0.072631	194.22	0.15733	0.012790	25.665	0.038964	396.77	435.22	2.0510	0.67901	1.0288	223.52	21.629	11.718	0.012700
232.98	0.99810	1117.1	0.00089517	111.66	112.55	0.66416	0.95309	2.0108	857.56	-0.070873	193.24	0.15695	0.012720	25.957	0.038525	396.83	435.29	2.0494	0.68008	1.0317	223.50	21.554	11.735	0.012735
233.29	1.0095	1115.9	0.00089615	112.27	113.18	0.66679	0.95273	2.0123	855.32	-0.069113	192.27	0.15658	0.012650	26.250	0.038096	396.89	435.35	2.0478	0.68115	1.0345	223.49	21.480	11.752	0.012769
233.59	1.0210	1114.7	0.00089712	112.88	113.80	0.66940	0.95237	2.0139	853.09	-0.067352	191.31	0.15621	0.012582	26.543	0.037675	396.95	435.41	2.0462	0.68221	1.0374	223.48	21.407	11.768	0.012804
233.90	1.0324	1113.5	0.00089808	113.48	114.41	0.67198	0.95202	2.0154	850.89	-0.065588	190.37	0.15584	0.012514	26.836	0.037264	397.01	435.48	2.0447	0.68327	1.0403	223.46	21.335	11.785	0.012838
234.20	1.0438	1112.3	0.00089905	114.08	115.02	0.67455	0.95167	2.0170	848.70	-0.063823	189.44	0.15547	0.012446	27.129	0.036861	397.06	435.54	2.0431	0.68432	1.0431	223.45	21.264	11.801	0.012872
234.50	1.0553	1111.1	0.00090000	114.68	115.63	0.67708	0.95133	2.0186	846.53	-0.062056	188.52	0.15511	0.012380	27.422	0.036467	397.11	435.60	2.0416	0.68537	1.0460	223.43	21.194	11.818	0.012907
234.79	1.0667	1109.9	0.00090096	115.26	116.23	0.67960	0.95099	2.0201	844.37	-0.060288	187.62	0.15475	0.012313	27.716	0.036080	397.17	435.65	2.0401	0.68641	1.0489	223.41	21.125	11.834	0.012941
235.09	1.0781	1108.8	0.00090191	115.85	116.82	0.68210	0.95066	2.0217	842.23	-0.058517	186.72	0.15439	0.012248	28.010	0.035702	397.22	435.71	2.0385	0.68745	1.0517	223.40	21.057	11.850	0.012974
235.38	1.0896	1107.6	0.00090286	116.43	117.41	0.68457	0.95033	2.0233	840.11	-0.056744	185.84	0.15404	0.012183	28.304	0.035331	397.27	435.76	2.0371	0.68848	1.0546	223.38	20.989	11.866	0.013008
235.67	1.1010	1106.4	0.00090380	117.01	118.00	0.68702	0.95000	2.0249	838.00	-0.054968	184.97	0.15369	0.012119	28.598	0.034968	397.32	435.82	2.0356	0.68951	1.0575	223.36	20.923	11.882	0.013042
235.96	1.1124	1105.3	0.00090474	117.58	118.59	0.68945	0.94968	2.0265	835.91	-0.053191	184.11	0.15334	0.012055	28.892	0.034612	397.37	435.87	2.0341	0.69054	1.0603	223.34	20.857	11.898	0.013076
236.24	1.1239	1104.1	0.00090568	118.15	119.17	0.69187	0.94936	2.0281	833.83	-0.051411	183.26	0.15300	0.011991	29.187	0.034262	397.41	435.92	2.0327	0.69156	1.0632	223.32	20.792	11.913	0.013109
236.53	1.1353	1103.0	0.00090662	118.71	119.74	0.69426	0.94905	2.0297	831.76	-0.049629	182.43	0.15266	0.011929	29.481	0.033920	397.46	435.97	2.0312	0.69258	1.0661	223.29	20.728	11.929	0.013143
236.81	1.1467	1101.9	0.00090755	119.27	120.31	0.69663	0.94874	2.0313	829.72	-0.047845	181.60	0.15232	0.011867	29.776	0.033584	397.50	436.02	2.0298	0.69359	1.0690	223.27	20.665	11.945	0.013176
237.09	1.1582	1100.7	0.00090848	119.83	120.88	0.69899	0.94843	2.0329	827.68	-0.046058	180.78	0.15198	0.011805	30.071	0.033254	397.55	436.06	2.0284	0.69460	1.0718	223.25	20.603	11.960	0.013210
237.37	1.1696	1099.6	0.00090940	120.38	121.45	0.70133	0.94813	2.0346	825.66	-0.044269	179.97	0.15165	0.011744	30.367	0.032931	397.59	436.11	2.0270	0.69560	1.0747	223.23	20.541	11.976	0.013243
237.64	1.1810	1098.5	0.00091032	120.93	122.01	0.70364	0.94784	2.0362	823.65	-0.042477	179.18	0.15131	0.011683	30.662	0.032613	397.63	436.15	2.0256	0.69661	1.0776	223.20	20.480	11.991	0.013276
237.91	1.1925	1097.4	0.00091124	121.48	122.57	0.70595	0.94754	2.0378	821.66	-0.040682	178.39	0.15099	0.011623	30.958	0.032302	397.68	436.19	2.0242	0.69760	1.0805	223.18	20.420	12.006	0.013309
238.18	1.2039	1096.3	0.00091216	122.02	123.12	0.70823	0.94725	2.0395	819.67	-0.038885	177.61	0.15066	0.011563	31.254	0.031996	397.72	436.24	2.0228	0.69860	1.0834	223.15	20.360	12.022	0.013342
238.45	1.2153	1095.2	0.00091307	122.56	123.67	0.71049	0.94697	2.0411	817.70	-0.037085	176.84	0.15033	0.011504	31.550	0.031695	397.76	436.28	2.0215	0.69959	1.0863	223.12	20.302	12.037	0.013375
238.72	1.2267	1094.1	0.00091398	123.10	124.22	0.71274	0.94668	2.0428	815.75	-0.035283	176.08	0.15001	0.011445	31.847	0.031400	397.79	436.31	2.0201	0.70058	1.0891	223.10	20.243	12.052	0.013408
238.99	1.2382	1093.0	0.00091489	123.63	124.76	0.71498	0.94640	2.0445	813.80	-0.033477	175.32	0.14969	0.011387	32.143	0.031111	397.83	436.35	2.0188	0.70156	1.0920	223.07	20.186	12.067	0.013441
239.25	1.2496	1091.9	0.00091580	124.16	125.30	0.71719	0.94613	2.0461	811.87	-0.031669	174.58	0.14938	0.011329	32.440	0.030826	397.87	436.39	2.0174	0.70254	1.0949	223.04	20.129	12.082	0.013474
239.51	1.2610	1090.9	0.00091670	124.68	125.84	0.71939	0.94586	2.0478	809.95	-0.029858	173.85	0.14906	0.011272	32.737	0.030546	397.90	436.42	2.0161	0.70352	1.0978	223.01	20.073	12.097	0.013507
239.77	1.2725	1089.8	0.00091760	125.21	126.37	0.72158	0.94559	2.0495	808.04	-0.028044	173.12	0.14875	0.011215	33.035	0.030271	397.94	436.46	2.0148	0.70449	1.1007	222.98	20.017	12.111	0.013540
240.03	1.2839	1088.7	0.00091850	125.73	126.90	0.72375	0.94532	2.0512	806.15	-0.026227	172.40	0.14844	0.011158	33.332	0.030001	397.97	436.49	2.0135	0.70547	1.1036	222.95	19.962	12.126	0.013572
240.29	1.2953	1087.7	0.00091939	126.24	127.43	0.72590	0.94506	2.0529	804.26	-0.024407	171.69	0.14813	0.011102	33.630	0.029735	398.01	436.52	2.0122	0.70643	1.1066	222.92	19.908	12.141	0.013605
240.54	1.3068	1086.6	0.00092028	126.75	127.96	0.72804	0.94480	2.0546	802.38	-0.022584	170.98	0.14782	0.011047	33.928	0.029474	398.04	436.55	2.0110	0.70740	1.1095	222.89	19.854	12.155	0.013638
240.80	1.3182	1085.6	0.00092117	127.26	128.48	0.73017	0.94454	2.0563	800.52	-0.020757	170.29	0.14752	0.010991	34.227	0.029217	398.07	436.58	2.0097	0.70836	1.1124	222.86	19.801	12.170	0.013670
241.05	1.3296	1084.5	0.00092206	127.77	129.00	0.73228	0.94429	2.0580	798.67	-0.018928	169.60	0.14722	0.010937	34.525	0.028964	398.10	436.61	2.0084	0.70932	1.1153	222.83	19.748	12.185	0.013703
241.30	1.3411	1083.5	0.00092295	128.28	129.51	0.73437	0.94404	2.0598	796.82	-0.017095	168.92	0.14692	0.010882	34.824	0.028716	398.13	436.64	2.0072	0.71028	1.1182	222.80	19.696	12.199	0.013735
241.55	1.3525	1082.4	0.00092383	128.78	130.03	0.73645	0.94379	2.0615	794.99	-0.015258	168.24	0.14662	0.010828	35.123	0.028471	398.16	436.67	2.0059	0.71123	1.1212	222.76	19.645	12.213	0.013768
241.80	1.3639	1081.4	0.00092471	129.28	130.54	0.73852	0.94355	2.0632	793.17	-0.013419	167.58	0.14632	0.010775	35.422	0.028231	398.19	436.69	2.0047	0.71218	1.1241	222.73	19.594	12.228	0.013800
242.04	1.3754	1080.4	0.00092559	129.77	131.04	0.74058	0.94331	2.0650	791.36	-0.011576	166.91	0.14603	0.010721	35.722	0.027994	398.22	436.72	2.0035	0.71313	1.1271	222.70	19.543	12.242	0.013832
242.29	1.3868	1079.4	0.00092647	130.27	131.55	0.74262	0.94307	2.0667	789.55	-0.0097298	166.26	0.14574	0.010668	36.022	0.027761	398.24	436.74	2.0023	0.71408	1.1300	222.66	19.493	12.256	0.013865
242.53	1.3982	1078.3	0.00092735	130.76	132.05	0.74465	0.94284	2.0685	787.76	-0.0078799	165.61	0.14545	0.010616	36.322	0.027532	398.27	436.77	2.0010	0.71502	1.1330	222.63	19.444	12.270	0.013897
242.77	1.4097	1077.3	0.00092822	131.24	132.55	0.74666	0.94261	2.0703	785.98	-0.0060266	164.97	0.14516	0.010564	36.622	0.027306	398.30	436.79	1.9998	0.71596	1.1359	222.59	19.395	12.285	0.013929
243.01	1.4211	1076.3	0.00092909	131.73	133.05	0.74866	0.94238	2.0720	784.20	-0.0041696	164.34	0.14487	0.010512	36.923	0.027084	398.32	436.81	1.9986	0.71690	1.1389	222.56	19.346	12.299	0.013962
243.25	1.4325	1075.3	0.00092996	132.21	133.54	0.75065	0.94215	2.0738	782.44	-0.0023091	163.71	0.14458	0.010461	37.224	0.026865	398.34	436.83	1.9975	0.71784	1.1418	222.52	19.298	12.313	0.013994
243.49	1.4440	1074.3	0.00093083	132.69	134.04	0.75263	0.94193	2.0756	780.68	-0.00044480	163.09	0.14430	0.010410	37.525	0.026649	398.37	436.85	1.9963	0.71877	1.1448	222.48	19.250	12.327	0.014026
243.72	1.4554	1073.3	0.00093170	133.17	134.52	0.75460	0.94171	2.0774	778.93	0.0014232	162.47	0.14402	0.010359	37.826	0.026437	398.39	436.87	1.9951	0.71970	1.1478	222.45	19.203	12.341	0.014058
243.96	1.4668	1072.3	0.00093256	133.64	135.01	0.75655	0.94149	2.0792	777.19	0.0032949	161.86	0.14374	0.010308	38.128	0.026228	398.41	436.88	1.9939	0.72063	1.1508	222.41	19.156	12.355	0.014090
244.19	1.4783	1071.3	0.00093342	134.12	135.50	0.75849	0.94127	2.0810	775.46	0.0051705	161.26	0.14346	0.010258	38.430	0.026021	398.43	436.90	1.9928	0.72156	1.1538	222.37	19.110	12.368	0.014122
244.42	1.4897	1070.3	0.00093428	134.59	135.98	0.76042	0.94106	2.0828	773.74	0.0070499	160.66	0.14318	0.010209	38.732	0.025818	398.45	436.92	1.9916	0.72249	1.1567	222.33	19.064	12.382	0.014154
244.65	1.5011	1069.4	0.00093514	135.05	136.46	0.76234	0.94085	2.0846	772.03	0.0089333	160.07	0.14291	0.010159	39.035	0.025618	398.47	436.93	1.9905	0.72341	1.1597	222.30	19.019	12.396	0.014186
244.88	1.5126	1068.4	0.00093600	135.52	136.94	0.76425	0.94064	2.0864	770.32	0.010821	159.48	0.14264	0.010110	39.337	0.025421	398.49	436.94	1.9894	0.72434	1.1628	222.26	18.974	12.410	0.014219
245.11	1.5240	1067.4	0.00093686	135.98	137.41	0.76615	0.94044	2.0883	768.63	0.012712	158.90	0.14236	0.010062	39.641	0.025227	398.51	436.96	1.9882	0.72526	1.1658	222.22	18.929	12.423	0.014251
245.34	1.5354	1066.4	0.00093771	136.44	137.88	0.76803	0.94024	2.0901	766.94	0.014607	158.32	0.14209	0.010013	39.944	0.025035	398.53	436.97	1.9871	0.72617	1.1688	222.18	18.885	12.437	0.014283
245.56	1.5469	1065.5	0.00093857	136.90	138.36	0.76991	0.94004	2.0920	765.26	0.016507	157.75	0.14183	0.0099650	40.248	0.024846	398.55	436.98	1.9860	0.72709	1.1718	222.14	18.841	12.451	0.014315
245.78	1.5583	1064.5	0.00093942	137.36	138.82	0.77177	0.93984	2.0938	763.58	0.018410	157.19	0.14156	0.0099172	40.552	0.024660	398.56	436.99	1.9849	0.72801	1.1748	222.10	18.798	12.464	0.014347
246.01	1.5697	1063.5	0.00094027	137.81	139.29	0.77362	0.93964	2.0957	761.91	0.020318	156.63	0.14129	0.0098697	40.856	0.024476	398.58	437.00	1.9838	0.72892	1.1779	222.05	18.755	12.478	0.014379
246.23	1.5811	1062.6	0.00094112	138.27	139.76	0.77547	0.93945	2.0975	760.26	0.022230	156.07	0.14103	0.0098225	41.160	0.024295	398.60	437.01	1.9827	0.72984	1.1809	222.01	18.712	12.491	0.014411
246.45	1.5926	1061.6	0.00094196	138.72	140.22	0.77730	0.93926	2.0994	758.60	0.024146	155.52	0.14077	0.0097756	41.465	0.024117	398.61	437.02	1.9816	0.73075	1.1840	221.97	18.669	12.505	0.014443
246.67	1.6040	1060.7	0.00094281	139.17	140.68	0.77912	0.93908	2.1013	756.96	0.026067	154.98	0.14050	0.0097290	41.770	0.023940	398.62	437.03	1.9805	0.73166	1.1871	221.93	18.627	12.518	0.014475
246.89	1.6154	1059.7	0.00094365	139.61	141.14	0.78094	0.93889	2.1032	755.32	0.027991	154.43	0.14024	0.0096827	42.076	0.023767	398.64	437.03	1.9794	0.73256	1.1901	221.89	18.586	12.532	0.014506
247.10	1.6269	1058.8	0.00094450	140.06	141.59	0.78274	0.93871	2.1051	753.69	0.029921	153.90	0.13999	0.0096366	42.382	0.023595	398.65	437.04	1.9784	0.73347	1.1932	221.84	18.544	12.545	0.014538
247.32	1.6383	1057.8	0.00094534	140.50	142.05	0.78453	0.93853	2.1070	752.07	0.031854	153.37	0.13973	0.0095909	42.688	0.023426	398.66	437.04	1.9773	0.73438	1.1963	221.80	18.503	12.558	0.014570
247.54	1.6497	1056.9	0.00094618	140.94	142.50	0.78632	0.93835	2.1089	750.45	0.033793	152.84	0.13947	0.0095454	42.994	0.023259	398.68	437.05	1.9762	0.73528	1.1994	221.76	18.463	12.572	0.014602
247.75	1.6612	1055.9	0.00094702	141.38	142.95	0.78809	0.93818	2.1108	748.84	0.035735	152.32	0.13922	0.0095002	43.301	0.023094	398.69	437.05	1.9752	0.73619	1.2025	221.71	18.423	12.585	0.014634
247.96	1.6726	1055.0	0.00094786	141.81	143.40	0.78986	0.93800	2.1127	747.24	0.037683	151.80	0.13897	0.0094553	43.608	0.022932	398.70	437.05	1.9741	0.73709	1.2056	221.67	18.383	12.598	0.014666
248.17	1.6840	1054.1	0.00094870	142.25	143.84	0.79161	0.93783	2.1147	745.64	0.039635	151.28	0.13871	0.0094106	43.915	0.022771	398.71	437.06	1.9731	0.73799	1.2087	221.62	18.343	12.611	0.014698
248.38	1.6955	1053.1	0.00094953	142.68	144.29	0.79336	0.93767	2.1166	744.05	0.041591	150.77	0.13846	0.0093662	44.223	0.022613	398.72	437.06	1.9721	0.73889	1.2118	221.58	18.303	12.624	0.014730
248.59	1.7069	1052.2	0.00095037	143.11	144.73	0.79510	0.93750	2.1186	742.46	0.043553	150.27	0.13822	0.0093220	44.531	0.022456	398.73	437.06	1.9710	0.73979	1.2149	221.53	18.264	12.637	0.014762
248.80	1.7183	1051.3	0.00095120	143.54	145.17	0.79683	0.93734	2.1205	740.88	0.045519	149.77	0.13797	0.0092782	44.839	0.022302	398.74	437.06	1.9700	0.74069	1.2181	221.49	18.226	12.651	0.014794
249.01	1.7298	1050.4	0.00095203	143.96	145.61	0.79855	0.93718	2.1225	739.31	0.047489	149.27	0.13772	0.0092345	45.147	0.022150	398.74	437.06	1.9690	0.74158	1.2212	221.44	18.187	12.664	0.014826
249.22	1.7412	1049.5	0.00095287	144.39	146.05	0.80026	0.93702	2.1244	737.74	0.049465	148.78	0.13748	0.0091912	45.456	0.021999	398.75	437.06	1.9679	0.74248	1.2244	221.40	18.149	12.677	0.014858
249.42	1.7526	1048.6	0.00095370	144.81	146.48	0.80196	0.93686	2.1264	736.18	0.051445	148.29	0.13723	0.0091480	45.766	0.021851	398.76	437.05	1.9669	0.74337	1.2275	221.35	18.111	12.690	0.014890
249.63	1.7641	1047.6	0.00095453	145.23	146.92	0.80366	0.93671	2.1284	734.62	0.053431	147.80	0.13699	0.0091052	46.075	0.021704	398.76	437.05	1.9659	0.74427	1.2307	221.30	18.073	12.703	0.014922
249.83	1.7755	1046.7	0.00095536	145.65	147.35	0.80535	0.93656	2.1304	733.07	0.055421	147.32	0.13675	0.0090625	46.385	0.021559	398.77	437.05	1.9649	0.74516	1.2339	221.26	18.036	12.716	0.014954
250.03	1.7869	1045.8	0.00095618	146.07	147.78	0.80703	0.93641	2.1324	731.53	0.057417	146.84	0.13651	0.0090201	46.695	0.021415	398.78	437.04	1.9639	0.74605	1.2371	221.21	17.999	12.729	0.014986
250.24	1.7984	1044.9	0.00095701	146.49	148.21	0.80870	0.93626	2.1344	729.99	0.059417	146.37	0.13627	0.0089780	47.006	0.021274	398.78	437.04	1.9629	0.74694	1.2403	221.16	17.962	12.741	0.015018
250.44	1.8098	1044.0	0.00095784	146.90	148.64	0.81036	0.93612	2.1364	728.46	0.061422	145.90	0.13603	0.0089360	47.317	0.021134	398.78	437.03	1.9619	0.74784	1.2435	221.11	17.926	12.754	0.015050
250.64	1.8212	1043.1	0.00095866	147.32	149.06	0.81202	0.93598	2.1384	726.93	0.063433	145.43	0.13579	0.0088944	47.628	0.020996	398.79	437.03	1.9609	0.74873	1.2467	221.06	17.889	12.767	0.015082
250.83	1.8327	1042.2	0.00095949	147.73	149.49	0.81366	0.93584	2.1404	725.40	0.065449	144.97	0.13556	0.0088529	47.939	0.020860	398.79	437.02	1.9600	0.74961	1.2499	221.01	17.853	12.780	0.015114
251.03	1.8441	1041.3	0.00096031	148.14	149.91	0.81530	0.93570	2.1425	723.89	0.067469	144.51	0.13532	0.0088117	48.251	0.020725	398.79	437.01	1.9590	0.75050	1.2532	220.97	17.817	12.793	0.015147
251.23	1.8555	1040.4	0.00096114	148.55	150.33	0.81693	0.93557	2.1445	722.37	0.069496	144.06	0.13509	0.0087707	48.564	0.020592	398.80	437.00	1.9580	0.75139	1.2564	220.92	17.782	12.806	0.015179
251.43	1.8670	1039.5	0.00096196	148.95	150.75	0.81856	0.93544	2.1466	720.86	0.071527	143.60	0.13485	0.0087299	48.876	0.020460	398.80	437.00	1.9571	0.75228	1.2597	220.87	17.747	12.818	0.015211
251.62	1.8784	1038.7	0.00096278	149.36	151.17	0.82018	0.93531	2.1486	719.36	0.073564	143.15	0.13462	0.0086893	49.189	0.020330	398.80	436.99	1.9561	0.75316	1.2629	220.82	17.712	12.831	0.015243
251.82	1.8898	1037.8	0.00096360	149.76	151.58	0.82179	0.93518	2.1507	717.86	0.075606	142.71	0.13439	0.0086490	49.502	0.020201	398.80	436.98	1.9551	0.75405	1.2662	220.77	17.677	12.844	0.015275
252.01	1.9013	1036.9	0.00096442	150.16	152.00	0.82339	0.93506	2.1528	716.37	0.077653	142.27	0.13416	0.0086089	49.816	0.020074	398.80	436.97	1.9542	0.75493	1.2695	220.72	17.642	12.856	0.015307
252.20	1.9127	1036.0	0.00096524	150.57	152.41	0.82498	0.93494	2.1548	714.88	0.079706	141.83	0.13393	0.0085690	50.130	0.019948	398.80	436.96	1.9532	0.75582	1.2728	220.66	17.608	12.869	0.015340
252.39	1.9241	1035.1	0.00096606	150.96	152.82	0.82657	0.93482	2.1569	713.39	0.081764	141.39	0.13371	0.0085293	50.445	0.019824	398.80	436.94	1.9523	0.75670	1.2761	220.61	17.574	12.882	0.015372
252.59	1.9355	1034.3	0.00096688	151.36	153.23	0.82815	0.93470	2.1590	711.91	0.083828	140.96	0.13348	0.0084898	50.759	0.019701	398.80	436.93	1.9513	0.75758	1.2794	220.56	17.540	12.894	0.015404
252.78	1.9470	1033.4	0.00096769	151.76	153.64	0.82973	0.93458	2.1611	710.43	0.085898	140.53	0.13325	0.0084505	51.074	0.019579	398.80	436.92	1.9504	0.75846	1.2827	220.51	17.506	12.907	0.015436
252.96	1.9584	1032.5	0.00096851	152.15	154.05	0.83130	0.93447	2.1632	708.96	0.087973	140.10	0.13303	0.0084114	51.390	0.019459	398.80	436.91	1.9495	0.75934	1.2861	220.46	17.473	12.920	0.015469
253.15	1.9698	1031.6	0.00096933	152.55	154.46	0.83286	0.93436	2.1654	707.49	0.090053	139.68	0.13281	0.0083725	51.706	0.019340	398.79	436.89	1.9485	0.76022	1.2894	220.41	17.439	12.932	0.015501
253.34	1.9813	1030.8	0.00097014	152.94	154.86	0.83441	0.93426	2.1675	706.03	0.092140	139.26	0.13258	0.0083339	52.022	0.019223	398.79	436.88	1.9476	0.76110	1.2927	220.35	17.406	12.945	0.015534
253.53	1.9927	1029.9	0.00097096	153.33	155.26	0.83596	0.93415	2.1696	704.57	0.094232	138.84	0.13236	0.0082954	52.338	0.019106	398.79	436.86	1.9467	0.76198	1.2961	220.30	17.373	12.957	0.015566
253.71	2.0041	1029.0	0.00097177	153.72	155.67	0.83750	0.93405	2.1718	703.12	0.096329	138.42	0.13214	0.0082571	52.655	0.018991	398.78	436.85	1.9458	0.76286	1.2995	220.25	17.341	12.970	0.015598
253.90	2.0156	1028.2	0.00097259	154.11	156.07	0.83903	0.93395	2.1739	701.66	0.098433	138.01	0.13192	0.0082190	52.972	0.018878	398.78	436.83	1.9448	0.76374	1.3029	220.20	17.308	12.982	0.015631
254.08	2.0270	1027.3	0.00097340	154.49	156.47	0.84056	0.93386	2.1761	700.22	0.10054	137.60	0.13170	0.0081811	53.290	0.018765	398.78	436.81	1.9439	0.76462	1.3063	220.14	17.276	12.995	0.015663
254.27	2.0384	1026.5	0.00097421	154.88	156.86	0.84209	0.93376	2.1782	698.77	0.10266	137.20	0.13149	0.0081434	53.608	0.018654	398.77	436.79	1.9430	0.76549	1.3097	220.09	17.244	13.007	0.015696
254.45	2.0499	1025.6	0.00097503	155.26	157.26	0.84360	0.93367	2.1804	697.33	0.10478	136.79	0.13127	0.0081059	53.927	0.018544	398.76	436.78	1.9421	0.76637	1.3131	220.03	17.212	13.020	0.015729
254.63	2.0613	1024.8	0.00097584	155.64	157.66	0.84511	0.93358	2.1826	695.90	0.10691	136.39	0.13105	0.0080686	54.245	0.018435	398.76	436.76	1.9412	0.76724	1.3165	219.98	17.181	13.032	0.015761
254.82	2.0727	1023.9	0.00097665	156.03	158.05	0.84661	0.93350	2.1848	694.46	0.10904	135.99	0.13084	0.0080315	54.565	0.018327	398.75	436.74	1.9403	0.76812	1.3199	219.93	17.149	13.045	0.015794
255.00	2.0842	1023.1	0.00097746	156.41	158.44	0.84811	0.93342	2.1870	693.03	0.11118	135.60	0.13062	0.0079945	54.884	0.018220	398.75	436.72	1.9394	0.76899	1.3234	219.87	17.118	13.057	0.015827
255.18	2.0956	1022.2	0.00097827	156.78	158.83	0.84960	0.93334	2.1892	691.61	0.11332	135.21	0.13041	0.0079578	55.204	0.018115	398.74	436.70	1.9385	0.76986	1.3268	219.82	17.087	13.069	0.015859
255.36	2.1070	1021.4	0.00097909	157.16	159.23	0.85109	0.93326	2.1914	690.19	0.11547	134.82	0.13020	0.0079212	55.524	0.018010	398.73	436.68	1.9376	0.77074	1.3303	219.76	17.056	13.082	0.015892
255.54	2.1185	1020.5	0.00097990	157.54	159.61	0.85257	0.93318	2.1937	688.77	0.11763	134.43	0.12999	0.0078848	55.845	0.017907	398.72	436.66	1.9367	0.77161	1.3338	219.71	17.025	13.094	0.015925
255.71	2.1299	1019.7	0.00098071	157.91	160.00	0.85404	0.93311	2.1959	687.35	0.11979	134.04	0.12978	0.0078485	56.166	0.017804	398.71	436.64	1.9358	0.77248	1.3373	219.65	16.995	13.107	0.015958
255.89	2.1413	1018.8	0.00098152	158.29	160.39	0.85551	0.93304	2.1981	685.94	0.12196	133.66	0.12957	0.0078125	56.488	0.017703	398.71	436.61	1.9350	0.77335	1.3408	219.60	16.964	13.119	0.015991
