Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
281.93	0.39791	1265.2	0.00079040	211.58	211.90	1.0426	0.89019	1.3665	581.32	-0.12664	238.50	0.088152	0.010209	19.429	0.051469	383.15	403.63	1.7227	0.78674	0.93922	146.49	29.947	11.053	0.012291
282.02	0.39921	1264.9	0.00079060	211.72	212.03	1.0430	0.89032	1.3668	580.88	-0.12612	238.21	0.088110	0.010196	19.491	0.051306	383.20	403.69	1.7226	0.78703	0.93971	146.48	29.917	11.056	0.012300
282.12	0.40051	1264.5	0.00079081	211.85	212.16	1.0435	0.89044	1.3671	580.43	-0.12560	237.92	0.088068	0.010183	19.553	0.051143	383.26	403.74	1.7226	0.78732	0.94020	146.47	29.887	11.060	0.012309
282.21	0.40181	1264.2	0.00079102	211.98	212.30	1.0440	0.89056	1.3674	579.99	-0.12508	237.63	0.088026	0.010169	19.615	0.050981	383.31	403.79	1.7225	0.78761	0.94069	146.46	29.857	11.064	0.012317
282.31	0.40311	1263.9	0.00079123	212.11	212.43	1.0444	0.89069	1.3677	579.55	-0.12456	237.35	0.087984	0.010156	19.677	0.050820	383.36	403.85	1.7225	0.78790	0.94117	146.45	29.827	11.067	0.012326
282.41	0.40441	1263.5	0.00079143	212.24	212.56	1.0449	0.89081	1.3680	579.11	-0.12404	237.06	0.087942	0.010143	19.739	0.050660	383.41	403.90	1.7224	0.78819	0.94166	146.45	29.797	11.071	0.012335
282.50	0.40571	1263.2	0.00079164	212.37	212.69	1.0454	0.89093	1.3683	578.67	-0.12352	236.78	0.087900	0.010130	19.801	0.050502	383.47	403.96	1.7224	0.78847	0.94215	146.44	29.768	11.074	0.012343
282.60	0.40702	1262.9	0.00079185	212.50	212.82	1.0458	0.89106	1.3686	578.23	-0.12301	236.50	0.087858	0.010117	19.863	0.050344	383.52	404.01	1.7224	0.78876	0.94263	146.43	29.738	11.078	0.012352
282.69	0.40832	1262.5	0.00079205	212.63	212.95	1.0463	0.89118	1.3689	577.79	-0.12249	236.21	0.087817	0.010104	19.925	0.050187	383.57	404.06	1.7223	0.78905	0.94312	146.42	29.709	11.082	0.012361
282.79	0.40962	1262.2	0.00079226	212.76	213.08	1.0467	0.89130	1.3692	577.36	-0.12197	235.93	0.087775	0.010091	19.988	0.050031	383.62	404.12	1.7223	0.78933	0.94361	146.41	29.680	11.085	0.012369
282.88	0.41092	1261.9	0.00079247	212.88	213.21	1.0472	0.89143	1.3695	576.92	-0.12145	235.65	0.087734	0.010078	20.050	0.049876	383.67	404.17	1.7222	0.78962	0.94409	146.41	29.651	11.089	0.012378
282.98	0.41222	1261.6	0.00079267	213.01	213.34	1.0476	0.89155	1.3698	576.49	-0.12093	235.37	0.087693	0.010065	20.112	0.049722	383.72	404.22	1.7222	0.78990	0.94457	146.40	29.622	11.092	0.012386
283.07	0.41352	1261.2	0.00079288	213.14	213.47	1.0481	0.89167	1.3701	576.05	-0.12041	235.10	0.087652	0.010052	20.174	0.049569	383.78	404.27	1.7221	0.79018	0.94506	146.39	29.593	11.096	0.012395
283.17	0.41482	1260.9	0.00079308	213.27	213.60	1.0485	0.89179	1.3704	575.62	-0.11990	234.82	0.087611	0.010039	20.236	0.049417	383.83	404.33	1.7221	0.79047	0.94554	146.38	29.564	11.100	0.012403
283.26	0.41612	1260.6	0.00079329	213.40	213.73	1.0490	0.89191	1.3707	575.19	-0.11938	234.55	0.087570	0.010026	20.298	0.049266	383.88	404.38	1.7221	0.79075	0.94602	146.37	29.536	11.103	0.012412
283.35	0.41742	1260.3	0.00079349	213.52	213.86	1.0494	0.89203	1.3710	574.76	-0.11886	234.27	0.087529	0.010014	20.360	0.049116	383.93	404.43	1.7220	0.79103	0.94650	146.36	29.507	11.107	0.012420
283.45	0.41872	1259.9	0.00079369	213.65	213.98	1.0499	0.89216	1.3713	574.33	-0.11834	234.00	0.087488	0.010001	20.422	0.048966	383.98	404.48	1.7220	0.79131	0.94699	146.36	29.479	11.110	0.012429
283.54	0.42002	1259.6	0.00079390	213.78	214.11	1.0503	0.89228	1.3716	573.90	-0.11782	233.72	0.087448	0.0099881	20.484	0.048818	384.03	404.53	1.7219	0.79159	0.94747	146.35	29.451	11.114	0.012437
283.63	0.42132	1259.3	0.00079410	213.90	214.24	1.0508	0.89240	1.3719	573.47	-0.11731	233.45	0.087407	0.0099754	20.547	0.048670	384.08	404.59	1.7219	0.79187	0.94795	146.34	29.423	11.117	0.012446
283.72	0.42262	1259.0	0.00079430	214.03	214.37	1.0512	0.89252	1.3722	573.05	-0.11679	233.18	0.087367	0.0099628	20.609	0.048523	384.13	404.64	1.7219	0.79215	0.94843	146.33	29.395	11.121	0.012454
283.82	0.42392	1258.6	0.00079451	214.16	214.49	1.0517	0.89264	1.3725	572.62	-0.11627	232.91	0.087327	0.0099501	20.671	0.048377	384.18	404.69	1.7218	0.79243	0.94890	146.32	29.367	11.124	0.012463
283.91	0.42523	1258.3	0.00079471	214.28	214.62	1.0521	0.89276	1.3728	572.20	-0.11575	232.64	0.087286	0.0099375	20.733	0.048232	384.23	404.74	1.7218	0.79271	0.94938	146.31	29.339	11.128	0.012471
284.00	0.42653	1258.0	0.00079491	214.41	214.75	1.0526	0.89288	1.3731	571.77	-0.11524	232.38	0.087246	0.0099250	20.795	0.048088	384.28	404.79	1.7217	0.79299	0.94986	146.30	29.312	11.131	0.012479
284.09	0.42783	1257.7	0.00079511	214.53	214.87	1.0530	0.89300	1.3734	571.35	-0.11472	232.11	0.087206	0.0099124	20.857	0.047945	384.33	404.84	1.7217	0.79326	0.95034	146.30	29.284	11.135	0.012488
284.18	0.42913	1257.4	0.00079532	214.66	215.00	1.0534	0.89311	1.3737	570.93	-0.11420	231.84	0.087166	0.0098999	20.919	0.047802	384.38	404.89	1.7217	0.79354	0.95082	146.29	29.257	11.138	0.012496
284.28	0.43043	1257.0	0.00079552	214.78	215.13	1.0539	0.89323	1.3740	570.51	-0.11369	231.58	0.087127	0.0098874	20.982	0.047661	384.43	404.94	1.7216	0.79382	0.95129	146.28	29.229	11.142	0.012505
284.37	0.43173	1256.7	0.00079572	214.91	215.25	1.0543	0.89335	1.3743	570.09	-0.11317	231.32	0.087087	0.0098750	21.044	0.047520	384.48	405.00	1.7216	0.79409	0.95177	146.27	29.202	11.145	0.012513
284.46	0.43303	1256.4	0.00079592	215.03	215.38	1.0548	0.89347	1.3746	569.67	-0.11265	231.05	0.087047	0.0098626	21.106	0.047380	384.53	405.05	1.7215	0.79437	0.95224	146.26	29.175	11.149	0.012521
284.55	0.43433	1256.1	0.00079612	215.16	215.50	1.0552	0.89359	1.3748	569.25	-0.11214	230.79	0.087008	0.0098502	21.168	0.047241	384.58	405.10	1.7215	0.79464	0.95272	146.25	29.148	11.152	0.012529
284.64	0.43563	1255.8	0.00079632	215.28	215.63	1.0556	0.89371	1.3751	568.84	-0.11162	230.53	0.086968	0.0098379	21.230	0.047102	384.63	405.15	1.7215	0.79492	0.95319	146.24	29.122	11.156	0.012538
284.73	0.43693	1255.5	0.00079652	215.40	215.75	1.0561	0.89382	1.3754	568.42	-0.11110	230.27	0.086929	0.0098256	21.293	0.046965	384.68	405.20	1.7214	0.79519	0.95367	146.23	29.095	11.159	0.012546
284.82	0.43823	1255.1	0.00079672	215.53	215.87	1.0565	0.89394	1.3757	568.01	-0.11059	230.01	0.086890	0.0098133	21.355	0.046828	384.73	405.25	1.7214	0.79546	0.95414	146.23	29.068	11.163	0.012554
284.91	0.43953	1254.8	0.00079692	215.65	216.00	1.0569	0.89406	1.3760	567.59	-0.11007	229.75	0.086851	0.0098010	21.417	0.046692	384.77	405.30	1.7213	0.79573	0.95461	146.22	29.042	11.166	0.012562
285.00	0.44083	1254.5	0.00079712	215.77	216.12	1.0574	0.89418	1.3763	567.18	-0.10956	229.49	0.086812	0.0097888	21.479	0.046557	384.82	405.35	1.7213	0.79601	0.95509	146.21	29.015	11.169	0.012571
285.09	0.44213	1254.2	0.00079732	215.89	216.25	1.0578	0.89429	1.3766	566.77	-0.10904	229.24	0.086773	0.0097766	21.542	0.046422	384.87	405.40	1.7213	0.79628	0.95556	146.20	28.989	11.173	0.012579
285.18	0.44344	1253.9	0.00079752	216.02	216.37	1.0582	0.89441	1.3769	566.36	-0.10853	228.98	0.086734	0.0097644	21.604	0.046288	384.92	405.44	1.7212	0.79655	0.95603	146.19	28.963	11.176	0.012587
285.27	0.44474	1253.6	0.00079772	216.14	216.49	1.0586	0.89453	1.3772	565.95	-0.10801	228.73	0.086695	0.0097523	21.666	0.046155	384.97	405.49	1.7212	0.79682	0.95650	146.18	28.937	11.180	0.012595
285.36	0.44604	1253.3	0.00079792	216.26	216.61	1.0591	0.89464	1.3775	565.54	-0.10749	228.47	0.086656	0.0097402	21.728	0.046023	385.02	405.54	1.7211	0.79709	0.95697	146.17	28.911	11.183	0.012603
285.45	0.44734	1253.0	0.00079811	216.38	216.74	1.0595	0.89476	1.3778	565.13	-0.10698	228.22	0.086618	0.0097281	21.791	0.045892	385.06	405.59	1.7211	0.79736	0.95744	146.16	28.885	11.186	0.012612
285.53	0.44864	1252.6	0.00079831	216.50	216.86	1.0599	0.89487	1.3781	564.72	-0.10646	227.97	0.086579	0.0097161	21.853	0.045761	385.11	405.64	1.7211	0.79762	0.95791	146.15	28.859	11.190	0.012620
285.62	0.44994	1252.3	0.00079851	216.62	216.98	1.0603	0.89499	1.3784	564.31	-0.10595	227.72	0.086541	0.0097041	21.915	0.045631	385.16	405.69	1.7210	0.79789	0.95838	146.14	28.834	11.193	0.012628
285.71	0.45124	1252.0	0.00079871	216.74	217.10	1.0608	0.89510	1.3786	563.91	-0.10543	227.47	0.086503	0.0096921	21.977	0.045501	385.21	405.74	1.7210	0.79816	0.95885	146.13	28.808	11.197	0.012636
285.80	0.45254	1251.7	0.00079891	216.86	217.22	1.0612	0.89522	1.3789	563.50	-0.10492	227.22	0.086464	0.0096801	22.040	0.045373	385.25	405.79	1.7210	0.79843	0.95932	146.12	28.783	11.200	0.012644
285.89	0.45384	1251.4	0.00079910	216.98	217.35	1.0616	0.89533	1.3792	563.10	-0.10440	226.97	0.086426	0.0096682	22.102	0.045245	385.30	405.84	1.7209	0.79869	0.95979	146.11	28.758	11.203	0.012652
285.97	0.45514	1251.1	0.00079930	217.10	217.47	1.0620	0.89545	1.3795	562.70	-0.10389	226.72	0.086388	0.0096563	22.164	0.045118	385.35	405.88	1.7209	0.79896	0.96025	146.11	28.732	11.207	0.012660
286.06	0.45644	1250.8	0.00079950	217.22	217.59	1.0624	0.89556	1.3798	562.29	-0.10337	226.47	0.086350	0.0096445	22.227	0.044991	385.40	405.93	1.7208	0.79923	0.96072	146.10	28.707	11.210	0.012668
286.15	0.45774	1250.5	0.00079969	217.34	217.71	1.0629	0.89568	1.3801	561.89	-0.10286	226.23	0.086312	0.0096326	22.289	0.044865	385.44	405.98	1.7208	0.79949	0.96119	146.09	28.682	11.213	0.012676
286.24	0.45904	1250.2	0.00079989	217.46	217.83	1.0633	0.89579	1.3804	561.49	-0.10234	225.98	0.086275	0.0096208	22.351	0.044740	385.49	406.03	1.7208	0.79976	0.96165	146.08	28.657	11.217	0.012684
286.32	0.46034	1249.9	0.00080008	217.58	217.95	1.0637	0.89591	1.3807	561.09	-0.10183	225.74	0.086237	0.0096090	22.413	0.044616	385.54	406.07	1.7207	0.80002	0.96212	146.07	28.632	11.220	0.012692
286.41	0.46165	1249.6	0.00080028	217.70	218.07	1.0641	0.89602	1.3810	560.69	-0.10131	225.49	0.086199	0.0095973	22.476	0.044492	385.58	406.12	1.7207	0.80028	0.96258	146.06	28.608	11.224	0.012700
286.50	0.46295	1249.3	0.00080047	217.82	218.19	1.0645	0.89613	1.3813	560.29	-0.10080	225.25	0.086162	0.0095855	22.538	0.044369	385.63	406.17	1.7207	0.80055	0.96305	146.05	28.583	11.227	0.012708
286.58	0.46425	1249.0	0.00080067	217.94	218.31	1.0649	0.89625	1.3815	559.90	-0.10028	225.01	0.086124	0.0095738	22.601	0.044247	385.68	406.22	1.7206	0.80081	0.96351	146.04	28.558	11.230	0.012716
286.67	0.46555	1248.7	0.00080086	218.05	218.43	1.0653	0.89636	1.3818	559.50	-0.099767	224.77	0.086087	0.0095622	22.663	0.044125	385.72	406.26	1.7206	0.80107	0.96398	146.03	28.534	11.233	0.012724
286.75	0.46685	1248.3	0.00080106	218.17	218.54	1.0658	0.89647	1.3821	559.11	-0.099253	224.53	0.086050	0.0095505	22.725	0.044004	385.77	406.31	1.7206	0.80133	0.96444	146.02	28.510	11.237	0.012732
286.84	0.46815	1248.0	0.00080125	218.29	218.66	1.0662	0.89659	1.3824	558.71	-0.098738	224.29	0.086012	0.0095389	22.788	0.043883	385.81	406.36	1.7205	0.80159	0.96490	146.01	28.485	11.240	0.012740
286.93	0.46945	1247.7	0.00080145	218.41	218.78	1.0666	0.89670	1.3827	558.32	-0.098223	224.05	0.085975	0.0095273	22.850	0.043764	385.86	406.41	1.7205	0.80185	0.96537	146.00	28.461	11.243	0.012748
287.01	0.47075	1247.4	0.00080164	218.52	218.90	1.0670	0.89681	1.3830	557.92	-0.097709	223.81	0.085938	0.0095158	22.912	0.043644	385.91	406.45	1.7205	0.80211	0.96583	145.99	28.437	11.247	0.012756
287.10	0.47205	1247.1	0.00080184	218.64	219.02	1.0674	0.89692	1.3833	557.53	-0.097194	223.57	0.085901	0.0095042	22.975	0.043526	385.95	406.50	1.7204	0.80237	0.96629	145.98	28.413	11.250	0.012764
287.18	0.47335	1246.8	0.00080203	218.76	219.14	1.0678	0.89703	1.3836	557.14	-0.096680	223.34	0.085864	0.0094927	23.037	0.043408	386.00	406.54	1.7204	0.80263	0.96675	145.97	28.389	11.253	0.012772
287.27	0.47465	1246.5	0.00080222	218.87	219.25	1.0682	0.89715	1.3838	556.75	-0.096166	223.10	0.085828	0.0094812	23.100	0.043291	386.04	406.59	1.7203	0.80289	0.96721	145.96	28.366	11.257	0.012779
287.35	0.47595	1246.2	0.00080242	218.99	219.37	1.0686	0.89726	1.3841	556.36	-0.095651	222.87	0.085791	0.0094698	23.162	0.043174	386.09	406.64	1.7203	0.80315	0.96767	145.95	28.342	11.260	0.012787
287.43	0.47725	1245.9	0.00080261	219.11	219.49	1.0690	0.89737	1.3844	555.97	-0.095137	222.63	0.085754	0.0094583	23.224	0.043058	386.13	406.68	1.7203	0.80341	0.96814	145.94	28.318	11.263	0.012795
287.52	0.47855	1245.6	0.00080280	219.22	219.61	1.0694	0.89748	1.3847	555.58	-0.094623	222.40	0.085718	0.0094469	23.287	0.042943	386.18	406.73	1.7202	0.80367	0.96860	145.93	28.295	11.266	0.012803
287.60	0.47986	1245.3	0.00080299	219.34	219.72	1.0698	0.89759	1.3850	555.19	-0.094109	222.16	0.085681	0.0094356	23.349	0.042828	386.22	406.78	1.7202	0.80392	0.96905	145.92	28.271	11.270	0.012811
287.69	0.48116	1245.0	0.00080319	219.45	219.84	1.0702	0.89770	1.3853	554.81	-0.093594	221.93	0.085645	0.0094242	23.412	0.042714	386.27	406.82	1.7202	0.80418	0.96951	145.91	28.248	11.273	0.012818
287.77	0.48246	1244.7	0.00080338	219.57	219.95	1.0706	0.89781	1.3856	554.42	-0.093080	221.70	0.085609	0.0094129	23.474	0.042600	386.31	406.87	1.7201	0.80444	0.96997	145.90	28.225	11.276	0.012826
287.85	0.48376	1244.4	0.00080357	219.68	220.07	1.0710	0.89792	1.3859	554.04	-0.092566	221.47	0.085572	0.0094016	23.537	0.042487	386.36	406.91	1.7201	0.80469	0.97043	145.89	28.202	11.279	0.012834
287.94	0.48506	1244.1	0.00080376	219.80	220.19	1.0714	0.89803	1.3861	553.65	-0.092052	221.24	0.085536	0.0093903	23.599	0.042374	386.40	406.96	1.7201	0.80495	0.97089	145.88	28.178	11.283	0.012842
288.02	0.48636	1243.9	0.00080395	219.91	220.30	1.0718	0.89814	1.3864	553.27	-0.091538	221.01	0.085500	0.0093791	23.662	0.042262	386.45	407.00	1.7200	0.80520	0.97135	145.87	28.155	11.286	0.012850
288.10	0.48766	1243.6	0.00080414	220.03	220.42	1.0722	0.89825	1.3867	552.88	-0.091024	220.78	0.085464	0.0093679	23.724	0.042151	386.49	407.05	1.7200	0.80546	0.97180	145.86	28.133	11.289	0.012857
288.19	0.48896	1243.3	0.00080434	220.14	220.53	1.0726	0.89836	1.3870	552.50	-0.090510	220.56	0.085428	0.0093567	23.787	0.042040	386.54	407.09	1.7200	0.80571	0.97226	145.85	28.110	11.292	0.012865
288.27	0.49026	1243.0	0.00080453	220.25	220.65	1.0730	0.89847	1.3873	552.12	-0.089996	220.33	0.085392	0.0093455	23.849	0.041930	386.58	407.14	1.7199	0.80596	0.97272	145.84	28.087	11.296	0.012873
288.35	0.49156	1242.7	0.00080472	220.37	220.76	1.0734	0.89858	1.3876	551.74	-0.089482	220.10	0.085356	0.0093343	23.912	0.041821	386.63	407.18	1.7199	0.80622	0.97317	145.83	28.064	11.299	0.012880
288.44	0.49286	1242.4	0.00080491	220.48	220.88	1.0738	0.89869	1.3878	551.36	-0.088968	219.88	0.085321	0.0093232	23.974	0.041711	386.67	407.23	1.7199	0.80647	0.97363	145.82	28.042	11.302	0.012888
288.52	0.49416	1242.1	0.00080510	220.59	220.99	1.0742	0.89880	1.3881	550.98	-0.088454	219.65	0.085285	0.0093121	24.037	0.041603	386.71	407.27	1.7198	0.80672	0.97408	145.81	28.019	11.305	0.012896
288.60	0.49546	1241.8	0.00080529	220.71	221.11	1.0746	0.89891	1.3884	550.60	-0.087940	219.43	0.085250	0.0093010	24.099	0.041495	386.76	407.32	1.7198	0.80697	0.97454	145.80	27.997	11.308	0.012903
288.68	0.49676	1241.5	0.00080548	220.82	221.22	1.0750	0.89902	1.3887	550.23	-0.087426	219.20	0.085214	0.0092900	24.162	0.041388	386.80	407.36	1.7198	0.80722	0.97499	145.79	27.975	11.312	0.012911
288.76	0.49807	1241.2	0.00080567	220.93	221.33	1.0754	0.89913	1.3890	549.85	-0.086912	218.98	0.085179	0.0092790	24.224	0.041281	386.84	407.41	1.7197	0.80747	0.97545	145.78	27.952	11.315	0.012919
288.84	0.49937	1240.9	0.00080586	221.04	221.45	1.0758	0.89923	1.3893	549.47	-0.086398	218.76	0.085143	0.0092680	24.287	0.041174	386.89	407.45	1.7197	0.80772	0.97590	145.77	27.930	11.318	0.012926
288.93	0.50067	1240.6	0.00080605	221.16	221.56	1.0761	0.89934	1.3896	549.10	-0.085884	218.54	0.085108	0.0092570	24.350	0.041069	386.93	407.49	1.7197	0.80797	0.97636	145.76	27.908	11.321	0.012934
289.01	0.50197	1240.3	0.00080623	221.27	221.67	1.0765	0.89945	1.3898	548.72	-0.085370	218.32	0.085073	0.0092461	24.412	0.040963	386.98	407.54	1.7196	0.80822	0.97681	145.75	27.886	11.324	0.012942
289.09	0.50327	1240.0	0.00080642	221.38	221.79	1.0769	0.89956	1.3901	548.35	-0.084856	218.10	0.085038	0.0092351	24.475	0.040859	387.02	407.58	1.7196	0.80847	0.97726	145.74	27.864	11.327	0.012949
289.17	0.50457	1239.8	0.00080661	221.49	221.90	1.0773	0.89967	1.3904	547.97	-0.084342	217.88	0.085003	0.0092242	24.537	0.040754	387.06	407.63	1.7196	0.80872	0.97772	145.73	27.842	11.331	0.012957
289.25	0.50587	1239.5	0.00080680	221.60	222.01	1.0777	0.89977	1.3907	547.60	-0.083828	217.66	0.084968	0.0092133	24.600	0.040651	387.10	407.67	1.7195	0.80897	0.97817	145.71	27.821	11.334	0.012964
289.33	0.50717	1239.2	0.00080699	221.71	222.12	1.0781	0.89988	1.3910	547.23	-0.083314	217.44	0.084933	0.0092025	24.662	0.040547	387.15	407.71	1.7195	0.80922	0.97862	145.70	27.799	11.337	0.012972
289.41	0.50847	1238.9	0.00080718	221.83	222.24	1.0785	0.89999	1.3913	546.86	-0.082800	217.22	0.084898	0.0091917	24.725	0.040445	387.19	407.76	1.7195	0.80946	0.97907	145.69	27.777	11.340	0.012980
289.49	0.50977	1238.6	0.00080736	221.94	222.35	1.0788	0.90009	1.3915	546.49	-0.082286	217.00	0.084863	0.0091809	24.788	0.040343	387.23	407.80	1.7194	0.80971	0.97952	145.68	27.756	11.343	0.012987
289.57	0.51107	1238.3	0.00080755	222.05	222.46	1.0792	0.90020	1.3918	546.12	-0.081772	216.79	0.084829	0.0091701	24.850	0.040241	387.28	407.84	1.7194	0.80996	0.97997	145.67	27.734	11.346	0.012995
289.65	0.51237	1238.0	0.00080774	222.16	222.57	1.0796	0.90031	1.3921	545.75	-0.081258	216.57	0.084794	0.0091593	24.913	0.040140	387.32	407.89	1.7194	0.81020	0.98042	145.66	27.713	11.350	0.013002
289.73	0.51367	1237.7	0.00080793	222.27	222.68	1.0800	0.90041	1.3924	545.38	-0.080744	216.36	0.084759	0.0091486	24.976	0.040039	387.36	407.93	1.7194	0.81045	0.98087	145.65	27.692	11.353	0.013010
289.81	0.51498	1237.4	0.00080811	222.38	222.79	1.0804	0.90052	1.3927	545.01	-0.080230	216.14	0.084725	0.0091379	25.038	0.039939	387.40	407.97	1.7193	0.81070	0.98132	145.64	27.670	11.356	0.013017
289.89	0.51628	1237.2	0.00080830	222.49	222.90	1.0807	0.90063	1.3929	544.65	-0.079716	215.93	0.084691	0.0091272	25.101	0.039839	387.45	408.01	1.7193	0.81094	0.98177	145.63	27.649	11.359	0.013025
289.97	0.51758	1236.9	0.00080849	222.60	223.02	1.0811	0.90073	1.3932	544.28	-0.079202	215.72	0.084656	0.0091165	25.164	0.039740	387.49	408.06	1.7193	0.81119	0.98222	145.62	27.628	11.362	0.013032
290.05	0.51888	1236.6	0.00080867	222.71	223.13	1.0815	0.90084	1.3935	543.92	-0.078688	215.50	0.084622	0.0091059	25.226	0.039641	387.53	408.10	1.7192	0.81143	0.98267	145.61	27.607	11.365	0.013040
290.13	0.52018	1236.3	0.00080886	222.82	223.24	1.0819	0.90094	1.3938	543.55	-0.078174	215.29	0.084588	0.0090952	25.289	0.039543	387.57	408.14	1.7192	0.81167	0.98312	145.60	27.586	11.368	0.013047
290.21	0.52148	1236.0	0.00080905	222.92	223.35	1.0823	0.90105	1.3941	543.19	-0.077660	215.08	0.084554	0.0090846	25.352	0.039445	387.61	408.18	1.7192	0.81192	0.98357	145.59	27.565	11.371	0.013054
290.29	0.52278	1235.7	0.00080923	223.03	223.46	1.0826	0.90116	1.3944	542.82	-0.077146	214.87	0.084520	0.0090740	25.415	0.039348	387.66	408.23	1.7191	0.81216	0.98402	145.58	27.545	11.375	0.013062
290.37	0.52408	1235.5	0.00080942	223.14	223.57	1.0830	0.90126	1.3946	542.46	-0.076632	214.66	0.084486	0.0090635	25.477	0.039251	387.70	408.27	1.7191	0.81240	0.98446	145.56	27.524	11.378	0.013069
290.44	0.52538	1235.2	0.00080960	223.25	223.68	1.0834	0.90137	1.3949	542.10	-0.076118	214.45	0.084452	0.0090530	25.540	0.039154	387.74	408.31	1.7191	0.81264	0.98491	145.55	27.503	11.381	0.013077
290.52	0.52668	1234.9	0.00080979	223.36	223.79	1.0837	0.90147	1.3952	541.74	-0.075604	214.24	0.084418	0.0090424	25.603	0.039058	387.78	408.35	1.7190	0.81289	0.98536	145.54	27.483	11.384	0.013084
290.60	0.52798	1234.6	0.00080997	223.47	223.89	1.0841	0.90157	1.3955	541.37	-0.075090	214.03	0.084384	0.0090320	25.665	0.038963	387.82	408.39	1.7190	0.81313	0.98581	145.53	27.462	11.387	0.013092
290.68	0.52928	1234.3	0.00081016	223.58	224.00	1.0845	0.90168	1.3958	541.01	-0.074575	213.83	0.084350	0.0090215	25.728	0.038868	387.86	408.44	1.7190	0.81337	0.98625	145.52	27.442	11.390	0.013099
290.76	0.53058	1234.0	0.00081034	223.68	224.11	1.0849	0.90178	1.3960	540.65	-0.074061	213.62	0.084317	0.0090110	25.791	0.038773	387.91	408.48	1.7190	0.81361	0.98670	145.51	27.422	11.393	0.013106
290.83	0.53188	1233.8	0.00081053	223.79	224.22	1.0852	0.90189	1.3963	540.30	-0.073547	213.41	0.084283	0.0090006	25.854	0.038679	387.95	408.52	1.7189	0.81385	0.98714	145.50	27.401	11.396	0.013114
290.91	0.53319	1233.5	0.00081071	223.90	224.33	1.0856	0.90199	1.3966	539.94	-0.073033	213.21	0.084249	0.0089902	25.917	0.038585	387.99	408.56	1.7189	0.81409	0.98759	145.49	27.381	11.399	0.013121
290.99	0.53449	1233.2	0.00081090	224.01	224.44	1.0860	0.90210	1.3969	539.58	-0.072518	213.00	0.084216	0.0089798	25.979	0.038492	388.03	408.60	1.7189	0.81433	0.98803	145.48	27.361	11.402	0.013128
291.07	0.53579	1232.9	0.00081108	224.11	224.55	1.0863	0.90220	1.3972	539.22	-0.072004	212.80	0.084183	0.0089695	26.042	0.038399	388.07	408.64	1.7188	0.81457	0.98848	145.47	27.341	11.405	0.013136
291.14	0.53709	1232.6	0.00081127	224.22	224.65	1.0867	0.90230	1.3974	538.87	-0.071490	212.59	0.084149	0.0089591	26.105	0.038307	388.11	408.69	1.7188	0.81481	0.98892	145.45	27.321	11.408	0.013143
291.22	0.53839	1232.4	0.00081145	224.33	224.76	1.0871	0.90241	1.3977	538.51	-0.070975	212.39	0.084116	0.0089488	26.168	0.038215	388.15	408.73	1.7188	0.81504	0.98937	145.44	27.301	11.411	0.013150
291.30	0.53969	1232.1	0.00081163	224.43	224.87	1.0874	0.90251	1.3980	538.16	-0.070461	212.19	0.084083	0.0089385	26.231	0.038123	388.19	408.77	1.7187	0.81528	0.98981	145.43	27.281	11.414	0.013158
291.38	0.54099	1231.8	0.00081182	224.54	224.98	1.0878	0.90261	1.3983	537.80	-0.069946	211.99	0.084050	0.0089283	26.293	0.038032	388.23	408.81	1.7187	0.81552	0.99026	145.42	27.261	11.418	0.013165
291.45	0.54229	1231.5	0.00081200	224.65	225.09	1.0882	0.90272	1.3986	537.45	-0.069432	211.78	0.084016	0.0089180	26.356	0.037942	388.27	408.85	1.7187	0.81576	0.99070	145.41	27.242	11.421	0.013172
291.53	0.54359	1231.2	0.00081218	224.75	225.19	1.0885	0.90282	1.3988	537.09	-0.068917	211.58	0.083983	0.0089078	26.419	0.037851	388.31	408.89	1.7187	0.81599	0.99114	145.40	27.222	11.424	0.013180
291.61	0.54489	1231.0	0.00081237	224.86	225.30	1.0889	0.90292	1.3991	536.74	-0.068403	211.38	0.083950	0.0088976	26.482	0.037761	388.35	408.93	1.7186	0.81623	0.99159	145.39	27.202	11.427	0.013187
291.68	0.54619	1230.7	0.00081255	224.96	225.41	1.0893	0.90302	1.3994	536.39	-0.067888	211.18	0.083918	0.0088874	26.545	0.037672	388.39	408.97	1.7186	0.81647	0.99203	145.38	27.183	11.430	0.013194
291.76	0.54749	1230.4	0.00081273	225.07	225.51	1.0896	0.90313	1.3997	536.04	-0.067373	210.98	0.083885	0.0088772	26.608	0.037583	388.44	409.01	1.7186	0.81670	0.99247	145.36	27.163	11.433	0.013201
