Temperature,Pressure,Density,Volume,Internal Energy,Enthalpy,Entropy,Cv,Cp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cp (v, J/g*K),Sound Spd. (v, m/s),Joule-Thomson (v, K/MPa),Viscosity (v, uPa*s),Therm. Cond. (v, W/m*K)
281.75,4.3478,871.33,0.0011477,216.94,221.93,1.0756,0.96514,2.9096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.85,4.3592,870.58,0.0011487,217.21,222.22,1.0765,0.96543,2.9159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.96,4.3706,869.82,0.0011497,217.47,222.5,1.0775,0.96572,2.9221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.06,4.3821,869.07,0.0011507,217.74,222.78,1.0784,0.96602,2.9284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.17,4.3935,868.32,0.0011517,218,223.06,1.0794,0.96631,2.9348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.27,4.4049,867.56,0.0011527,218.26,223.34,1.0803,0.9666,2.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.38,4.4163,866.81,0.0011537,218.53,223.62,1.0813,0.9669,2.9476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.48,4.4278,866.05,0.0011547,218.79,223.9,1.0822,0.96719,2.9541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.58,4.4392,865.3,0.0011557,219.05,224.18,1.0832,0.96749,2.9607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.69,4.4506,864.54,0.0011567,219.32,224.47,1.0841,0.96778,2.9672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.79,4.4621,863.78,0.0011577,219.58,224.75,1.0851,0.96808,2.9739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.89,4.4735,863.02,0.0011587,219.84,225.03,1.086,0.96838,2.9806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,4.4849,862.26,0.0011597,220.11,225.31,1.087,0.96868,2.9873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.1,4.4964,861.51,0.0011608,220.37,225.59,1.0879,0.96898,2.9941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.2,4.5078,860.75,0.0011618,220.63,225.87,1.0889,0.96928,3.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.3,4.5192,859.99,0.0011628,220.89,226.15,1.0898,0.96958,3.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.4,4.5307,859.23,0.0011638,221.15,226.43,1.0907,0.96988,3.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.51,4.5421,858.46,0.0011649,221.42,226.71,1.0917,0.97018,3.0219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.61,4.5535,857.7,0.0011659,221.68,226.99,1.0926,0.97048,3.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.71,4.565,856.94,0.0011669,221.94,227.27,1.0936,0.97079,3.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.81,4.5764,856.18,0.001168,222.2,227.55,1.0945,0.97109,3.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.91,4.5878,855.41,0.001169,222.46,227.83,1.0954,0.9714,3.0505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.01,4.5993,854.65,0.0011701,222.72,228.1,1.0964,0.9717,3.0578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.11,4.6107,853.88,0.0011711,222.98,228.38,1.0973,0.97201,3.0651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.21,4.6221,853.12,0.0011722,223.25,228.66,1.0982,0.97232,3.0726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.31,4.6336,852.35,0.0011732,223.51,228.94,1.0992,0.97263,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.41,4.645,851.58,0.0011743,223.77,229.22,1.1001,0.97294,3.0876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.51,4.6564,850.81,0.0011753,224.03,229.5,1.101,0.97325,3.0952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.61,4.6679,850.04,0.0011764,224.29,229.78,1.102,0.97356,3.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.71,4.6793,849.27,0.0011775,224.55,230.06,1.1029,0.97387,3.1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.81,4.6907,848.5,0.0011785,224.81,230.34,1.1038,0.97418,3.1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.91,4.7022,847.73,0.0011796,225.07,230.62,1.1048,0.9745,3.1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.01,4.7136,846.96,0.0011807,225.33,230.89,1.1057,0.97481,3.1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.11,4.725,846.19,0.0011818,225.59,231.17,1.1066,0.97513,3.1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.21,4.7365,845.41,0.0011829,225.85,231.45,1.1076,0.97545,3.1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.31,4.7479,844.64,0.0011839,226.11,231.73,1.1085,0.97577,3.1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.41,4.7593,843.86,0.001185,226.37,232.01,1.1094,0.97609,3.1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.5,4.7707,843.09,0.0011861,226.63,232.29,1.1103,0.97641,3.1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.6,4.7822,842.31,0.0011872,226.89,232.56,1.1113,0.97673,3.1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.7,4.7936,841.53,0.0011883,227.15,232.84,1.1122,0.97706,3.1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.8,4.805,840.75,0.0011894,227.41,233.12,1.1131,0.97738,3.2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.89,4.8165,839.97,0.0011905,227.67,233.4,1.1141,0.97771,3.2087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.99,4.8279,839.19,0.0011916,227.92,233.68,1.115,0.97803,3.2173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.09,4.8393,838.41,0.0011927,228.18,233.96,1.1159,0.97836,3.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.19,4.8508,837.63,0.0011938,228.44,234.23,1.1168,0.97869,3.2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.28,4.8622,836.84,0.001195,228.7,234.51,1.1178,0.97902,3.2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.38,4.8736,836.06,0.0011961,228.96,234.79,1.1187,0.97936,3.2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.47,4.8851,835.27,0.0011972,229.22,235.07,1.1196,0.97969,3.2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.57,4.8965,834.49,0.0011983,229.48,235.35,1.1205,0.98003,3.2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.67,4.9079,833.7,0.0011995,229.74,235.63,1.1214,0.98036,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.76,4.9194,832.91,0.0012006,230,235.9,1.1224,0.9807,3.2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.86,4.9308,832.12,0.0012017,230.26,236.18,1.1233,0.98104,3.2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.95,4.9422,831.33,0.0012029,230.51,236.46,1.1242,0.98138,3.3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.05,4.9537,830.54,0.001204,230.77,236.74,1.1251,0.98173,3.3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.14,4.9651,829.74,0.0012052,231.03,237.02,1.1261,0.98207,3.3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.24,4.9765,828.95,0.0012063,231.29,237.29,1.127,0.98242,3.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.33,4.988,828.15,0.0012075,231.55,237.57,1.1279,0.98277,3.3468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.43,4.9994,827.36,0.0012087,231.81,237.85,1.1288,0.98312,3.3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.52,5.0108,826.56,0.0012098,232.07,238.13,1.1297,0.98347,3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.62,5.0223,825.76,0.001211,232.33,238.41,1.1307,0.98382,3.3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.71,5.0337,824.96,0.0012122,232.58,238.69,1.1316,0.98418,3.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.81,5.0451,824.16,0.0012134,232.84,238.96,1.1325,0.98454,3.3973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.9,5.0566,823.36,0.0012145,233.1,239.24,1.1334,0.9849,3.4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.99,5.068,822.56,0.0012157,233.36,239.52,1.1343,0.98526,3.4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.09,5.0794,821.75,0.0012169,233.62,239.8,1.1353,0.98562,3.4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.18,5.0908,820.95,0.0012181,233.88,240.08,1.1362,0.98599,3.4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.27,5.1023,820.14,0.0012193,234.14,240.36,1.1371,0.98635,3.4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.37,5.1137,819.33,0.0012205,234.4,240.64,1.138,0.98672,3.4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.46,5.1251,818.52,0.0012217,234.65,240.92,1.1389,0.9871,3.4722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.55,5.1366,817.71,0.0012229,234.91,241.19,1.1398,0.98747,3.4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.64,5.148,816.9,0.0012241,235.17,241.47,1.1408,0.98785,3.4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.74,5.1594,816.08,0.0012254,235.43,241.75,1.1417,0.98822,3.5059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.83,5.1709,815.27,0.0012266,235.69,242.03,1.1426,0.98861,3.5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.92,5.1823,814.45,0.0012278,235.95,242.31,1.1435,0.98899,3.5289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.01,5.1937,813.63,0.0012291,236.21,242.59,1.1444,0.98937,3.5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.1,5.2052,812.81,0.0012303,236.47,242.87,1.1454,0.98976,3.5524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.2,5.2166,811.99,0.0012315,236.73,243.15,1.1463,0.99015,3.5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.29,5.228,811.17,0.0012328,236.99,243.43,1.1472,0.99055,3.5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.38,5.2395,810.35,0.001234,237.24,243.71,1.1481,0.99094,3.5886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.47,5.2509,809.52,0.0012353,237.5,243.99,1.149,0.99134,3.6009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.56,5.2623,808.69,0.0012366,237.76,244.27,1.15,0.99174,3.6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.65,5.2738,807.87,0.0012378,238.02,244.55,1.1509,0.99215,3.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.74,5.2852,807.04,0.0012391,238.28,244.83,1.1518,0.99255,3.6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.83,5.2966,806.2,0.0012404,238.54,245.11,1.1527,0.99296,3.6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.92,5.3081,805.37,0.0012417,238.8,245.39,1.1536,0.99338,3.6645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.01,5.3195,804.54,0.001243,239.06,245.67,1.1545,0.99379,3.6776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.1,5.3309,803.7,0.0012442,239.32,245.95,1.1555,0.99421,3.6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.19,5.3424,802.86,0.0012455,239.58,246.23,1.1564,0.99464,3.7043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.28,5.3538,802.02,0.0012468,239.84,246.52,1.1573,0.99506,3.7179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.37,5.3652,801.18,0.0012482,240.1,246.8,1.1582,0.99549,3.7316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.46,5.3767,800.34,0.0012495,240.36,247.08,1.1591,0.99592,3.7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.55,5.3881,799.49,0.0012508,240.62,247.36,1.1601,0.99636,3.7594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.64,5.3995,798.65,0.0012521,240.88,247.64,1.161,0.9968,3.7736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.73,5.411,797.8,0.0012534,241.14,247.92,1.1619,0.99724,3.7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.82,5.4224,796.95,0.0012548,241.4,248.21,1.1628,0.99769,3.8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.91,5.4338,796.1,0.0012561,241.66,248.49,1.1638,0.99814,3.8171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,5.4452,795.24,0.0012575,241.92,248.77,1.1647,0.99859,3.8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.08,5.4567,794.39,0.0012588,242.19,249.06,1.1656,0.99905,3.8469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.17,5.4681,793.53,0.0012602,242.45,249.34,1.1665,0.99952,3.8621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.26,5.4795,792.67,0.0012616,242.71,249.62,1.1674,0.99998,3.8774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.35,5.491,791.81,0.0012629,242.97,249.9,1.1684,1.0005,3.8929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.44,5.5024,790.95,0.0012643,243.23,250.19,1.1693,1.0009,3.9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.52,5.5138,790.08,0.0012657,243.49,250.47,1.1702,1.0014,3.9245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.61,5.5253,789.21,0.0012671,243.76,250.76,1.1711,1.0019,3.9406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.7,5.5367,788.34,0.0012685,244.02,251.04,1.1721,1.0024,3.9569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.79,5.5481,787.47,0.0012699,244.28,251.33,1.173,1.0029,3.9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.87,5.5596,786.6,0.0012713,244.54,251.61,1.1739,1.0034,3.9901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.96,5.571,785.72,0.0012727,244.81,251.9,1.1748,1.0039,4.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.05,5.5824,784.85,0.0012741,245.07,252.18,1.1758,1.0044,4.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.14,5.5939,783.97,0.0012756,245.33,252.47,1.1767,1.0049,4.0413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.22,5.6053,783.08,0.001277,245.6,252.75,1.1776,1.0054,4.0589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.31,5.6167,782.2,0.0012784,245.86,253.04,1.1786,1.0059,4.0766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.39,5.6282,781.31,0.0012799,246.12,253.33,1.1795,1.0065,4.0946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.48,5.6396,780.42,0.0012814,246.39,253.61,1.1804,1.007,4.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.57,5.651,779.53,0.0012828,246.65,253.9,1.1814,1.0076,4.1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.65,5.6625,778.64,0.0012843,246.92,254.19,1.1823,1.0081,4.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.74,5.6739,777.74,0.0012858,247.18,254.48,1.1832,1.0087,4.1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.82,5.6853,776.85,0.0012873,247.45,254.76,1.1842,1.0092,4.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.91,5.6968,775.94,0.0012888,247.71,255.05,1.1851,1.0098,4.2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.99,5.7082,775.04,0.0012903,247.98,255.34,1.186,1.0103,4.2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.08,5.7196,774.14,0.0012918,248.24,255.63,1.187,1.0109,4.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.16,5.7311,773.23,0.0012933,248.51,255.92,1.1879,1.0115,4.2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.25,5.7425,772.32,0.0012948,248.77,256.21,1.1888,1.0121,4.2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.33,5.7539,771.4,0.0012963,249.04,256.5,1.1898,1.0127,4.3085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.42,5.7654,770.49,0.0012979,249.31,256.79,1.1907,1.0133,4.3296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.5,5.7768,769.57,0.0012994,249.57,257.08,1.1917,1.0139,4.3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.59,5.7882,768.65,0.001301,249.84,257.37,1.1926,1.0146,4.3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.67,5.7996,767.72,0.0013026,250.11,257.66,1.1935,1.0152,4.3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.76,5.8111,766.8,0.0013041,250.38,257.96,1.1945,1.0158,4.4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.84,5.8225,765.87,0.0013057,250.65,258.25,1.1954,1.0165,4.4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.92,5.8339,764.93,0.0013073,250.91,258.54,1.1964,1.0171,4.4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.01,5.8454,764,0.0013089,251.18,258.83,1.1973,1.0178,4.4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.09,5.8568,763.06,0.0013105,251.45,259.13,1.1983,1.0185,4.5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.18,5.8682,762.12,0.0013121,251.72,259.42,1.1992,1.0191,4.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.26,5.8797,761.17,0.0013138,251.99,259.72,1.2002,1.0198,4.5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.34,5.8911,760.22,0.0013154,252.26,260.01,1.2011,1.0205,4.5824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.42,5.9025,759.27,0.001317,252.53,260.31,1.2021,1.0212,4.6075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.51,5.914,758.32,0.0013187,252.8,260.6,1.203,1.022,4.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.59,5.9254,757.36,0.0013204,253.08,260.9,1.204,1.0227,4.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.67,5.9368,756.4,0.001322,253.35,261.2,1.2049,1.0234,4.6853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.76,5.9483,755.44,0.0013237,253.62,261.49,1.2059,1.0242,4.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.84,5.9597,754.47,0.0013254,253.89,261.79,1.2069,1.0249,4.7392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.92,5.9711,753.5,0.0013271,254.17,262.09,1.2078,1.0257,4.7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,5.9826,752.53,0.0013289,254.44,262.39,1.2088,1.0265,4.7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.08,5.994,751.55,0.0013306,254.71,262.69,1.2097,1.0273,4.8234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.17,6.0054,750.57,0.0013323,254.99,262.99,1.2107,1.0281,4.8524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.25,6.0169,749.58,0.0013341,255.26,263.29,1.2117,1.0289,4.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.33,6.0283,748.59,0.0013358,255.54,263.59,1.2126,1.0297,4.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.41,6.0397,747.6,0.0013376,255.81,263.89,1.2136,1.0306,4.9425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.49,6.0512,746.61,0.0013394,256.09,264.2,1.2146,1.0314,4.9736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.57,6.0626,745.61,0.0013412,256.37,264.5,1.2156,1.0323,5.0052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.66,6.074,744.6,0.001343,256.64,264.8,1.2165,1.0332,5.0374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.74,6.0855,743.59,0.0013448,256.92,265.11,1.2175,1.0341,5.0702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.82,6.0969,742.58,0.0013467,257.2,265.41,1.2185,1.035,5.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.9,6.1083,741.57,0.0013485,257.48,265.72,1.2195,1.0359,5.1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.98,6.1198,740.55,0.0013504,257.76,266.02,1.2205,1.0369,5.1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.06,6.1312,739.52,0.0013522,258.04,266.33,1.2214,1.0378,5.2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.14,6.1426,738.49,0.0013541,258.32,266.64,1.2224,1.0388,5.2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.22,6.154,737.46,0.001356,258.6,266.95,1.2234,1.0398,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.3,6.1655,736.42,0.0013579,258.88,267.26,1.2244,1.0408,5.3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.38,6.1769,735.38,0.0013598,259.17,267.57,1.2254,1.0418,5.3554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.46,6.1883,734.33,0.0013618,259.45,267.88,1.2264,1.0429,5.3943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.54,6.1998,733.28,0.0013637,259.73,268.19,1.2274,1.0439,5.4339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.62,6.2112,732.22,0.0013657,260.02,268.5,1.2284,1.045,5.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.7,6.2226,731.16,0.0013677,260.3,268.81,1.2294,1.0461,5.5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.78,6.2341,730.1,0.0013697,260.59,269.13,1.2304,1.0472,5.5576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.86,6.2455,729.02,0.0013717,260.88,269.44,1.2314,1.0484,5.6006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.94,6.2569,727.95,0.0013737,261.16,269.76,1.2324,1.0495,5.6445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.02,6.2684,726.87,0.0013758,261.45,270.08,1.2334,1.0507,5.6893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.1,6.2798,725.78,0.0013778,261.74,270.39,1.2344,1.0519,5.7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.17,6.2912,724.68,0.0013799,262.03,270.71,1.2355,1.0531,5.7819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
