Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
249.01	1.7297	1050.4	0.00095203	143.96	145.61	0.79855	0.93718	2.1225	739.31	0.047485	149.27	0.13772	0.0092346	45.147	0.022150	398.74	437.06	1.9690	0.74158	1.2212	221.44	18.187	12.664	0.014826
249.10	1.7348	1050.0	0.00095240	144.15	145.80	0.79931	0.93711	2.1233	738.62	0.048362	149.05	0.13761	0.0092153	45.284	0.022083	398.75	437.06	1.9685	0.74198	1.2226	221.42	18.170	12.669	0.014840
249.19	1.7399	1049.6	0.00095277	144.34	146.00	0.80007	0.93704	2.1242	737.92	0.049242	148.83	0.13750	0.0091960	45.421	0.022016	398.75	437.06	1.9681	0.74238	1.2240	221.40	18.153	12.675	0.014854
249.29	1.7450	1049.2	0.00095314	144.53	146.19	0.80083	0.93697	2.1251	737.22	0.050125	148.61	0.13739	0.0091768	45.559	0.021949	398.75	437.05	1.9676	0.74278	1.2254	221.38	18.136	12.681	0.014869
249.38	1.7501	1048.8	0.00095352	144.72	146.39	0.80159	0.93690	2.1260	736.52	0.051010	148.40	0.13728	0.0091575	45.698	0.021883	398.76	437.05	1.9672	0.74318	1.2269	221.36	18.119	12.687	0.014883
249.47	1.7552	1048.3	0.00095389	144.91	146.58	0.80235	0.93683	2.1269	735.82	0.051898	148.18	0.13718	0.0091382	45.836	0.021817	398.76	437.05	1.9667	0.74358	1.2283	221.34	18.102	12.693	0.014897
249.56	1.7604	1047.9	0.00095426	145.10	146.78	0.80311	0.93676	2.1278	735.13	0.052790	147.96	0.13707	0.0091190	45.975	0.021751	398.76	437.05	1.9662	0.74398	1.2297	221.32	18.085	12.698	0.014912
249.65	1.7655	1047.5	0.00095463	145.29	146.97	0.80388	0.93669	2.1286	734.43	0.053684	147.74	0.13696	0.0090997	46.114	0.021685	398.76	437.05	1.9658	0.74438	1.2311	221.30	18.069	12.704	0.014926
249.74	1.7707	1047.1	0.00095501	145.48	147.17	0.80464	0.93662	2.1295	733.73	0.054581	147.52	0.13685	0.0090805	46.254	0.021620	398.77	437.05	1.9653	0.74478	1.2326	221.27	18.052	12.710	0.014941
249.84	1.7758	1046.7	0.00095538	145.67	147.36	0.80540	0.93655	2.1304	733.03	0.055481	147.31	0.13674	0.0090613	46.394	0.021554	398.77	437.05	1.9649	0.74519	1.2340	221.25	18.035	12.716	0.014955
249.93	1.7810	1046.3	0.00095576	145.86	147.56	0.80616	0.93649	2.1313	732.33	0.056384	147.09	0.13663	0.0090420	46.535	0.021489	398.77	437.05	1.9644	0.74559	1.2354	221.23	18.018	12.722	0.014970
250.02	1.7862	1045.9	0.00095613	146.05	147.75	0.80692	0.93642	2.1323	731.63	0.057289	146.87	0.13652	0.0090228	46.675	0.021425	398.77	437.04	1.9640	0.74600	1.2369	221.21	18.001	12.728	0.014984
250.11	1.7914	1045.5	0.00095651	146.24	147.95	0.80768	0.93635	2.1332	730.93	0.058198	146.66	0.13641	0.0090036	46.817	0.021360	398.78	437.04	1.9635	0.74640	1.2383	221.19	17.984	12.734	0.014999
250.20	1.7966	1045.1	0.00095689	146.43	148.14	0.80844	0.93629	2.1341	730.23	0.059110	146.44	0.13630	0.0089844	46.958	0.021296	398.78	437.04	1.9631	0.74681	1.2398	221.17	17.968	12.739	0.015013
250.30	1.8018	1044.6	0.00095726	146.62	148.34	0.80920	0.93622	2.1350	729.52	0.060025	146.23	0.13619	0.0089652	47.100	0.021231	398.78	437.04	1.9626	0.74722	1.2413	221.14	17.951	12.745	0.015028
250.39	1.8071	1044.2	0.00095764	146.80	148.54	0.80996	0.93615	2.1359	728.82	0.060943	146.01	0.13609	0.0089460	47.242	0.021167	398.78	437.03	1.9622	0.74762	1.2427	221.12	17.934	12.751	0.015043
250.48	1.8123	1043.8	0.00095802	146.99	148.73	0.81072	0.93609	2.1368	728.12	0.061864	145.80	0.13598	0.0089269	47.385	0.021104	398.79	437.03	1.9617	0.74803	1.2442	221.10	17.918	12.757	0.015057
250.57	1.8176	1043.4	0.00095840	147.18	148.93	0.81149	0.93602	2.1378	727.42	0.062788	145.58	0.13587	0.0089077	47.528	0.021040	398.79	437.03	1.9613	0.74844	1.2457	221.08	17.901	12.763	0.015072
250.66	1.8228	1043.0	0.00095878	147.37	149.12	0.81225	0.93596	2.1387	726.71	0.063715	145.37	0.13576	0.0088885	47.671	0.020977	398.79	437.03	1.9608	0.74885	1.2472	221.06	17.884	12.769	0.015087
250.76	1.8281	1042.6	0.00095916	147.56	149.32	0.81301	0.93589	2.1396	726.01	0.064645	145.15	0.13565	0.0088694	47.815	0.020914	398.79	437.02	1.9604	0.74926	1.2487	221.03	17.868	12.775	0.015102
250.85	1.8334	1042.2	0.00095954	147.75	149.51	0.81377	0.93583	2.1406	725.31	0.065578	144.94	0.13554	0.0088503	47.959	0.020851	398.79	437.02	1.9599	0.74967	1.2501	221.01	17.851	12.781	0.015116
250.94	1.8387	1041.7	0.00095992	147.94	149.71	0.81453	0.93577	2.1415	724.60	0.066514	144.73	0.13543	0.0088311	48.104	0.020788	398.79	437.02	1.9595	0.75008	1.2516	220.99	17.834	12.787	0.015131
251.03	1.8440	1041.3	0.00096031	148.14	149.91	0.81529	0.93570	2.1425	723.90	0.067453	144.52	0.13532	0.0088120	48.249	0.020726	398.79	437.01	1.9590	0.75050	1.2532	220.97	17.818	12.793	0.015146
251.12	1.8493	1040.9	0.00096069	148.33	150.10	0.81605	0.93564	2.1434	723.19	0.068395	144.30	0.13521	0.0087929	48.394	0.020664	398.80	437.01	1.9585	0.75091	1.2547	220.94	17.801	12.799	0.015161
251.21	1.8547	1040.5	0.00096107	148.52	150.30	0.81681	0.93558	2.1444	722.49	0.069341	144.09	0.13510	0.0087738	48.540	0.020602	398.80	437.01	1.9581	0.75132	1.2562	220.92	17.785	12.805	0.015176
251.31	1.8600	1040.1	0.00096146	148.71	150.49	0.81757	0.93552	2.1453	721.78	0.070290	143.88	0.13500	0.0087547	48.686	0.020540	398.80	437.00	1.9576	0.75174	1.2577	220.90	17.768	12.811	0.015191
251.40	1.8654	1039.7	0.00096184	148.90	150.69	0.81833	0.93546	2.1463	721.08	0.071241	143.67	0.13489	0.0087356	48.832	0.020478	398.80	437.00	1.9572	0.75215	1.2592	220.87	17.752	12.817	0.015206
251.49	1.8707	1039.3	0.00096223	149.09	150.89	0.81909	0.93539	2.1472	720.37	0.072196	143.45	0.13478	0.0087165	48.979	0.020417	398.80	436.99	1.9567	0.75257	1.2607	220.85	17.735	12.823	0.015221
251.58	1.8761	1038.8	0.00096261	149.28	151.08	0.81985	0.93533	2.1482	719.66	0.073155	143.24	0.13467	0.0086975	49.126	0.020356	398.80	436.99	1.9563	0.75298	1.2623	220.83	17.719	12.829	0.015236
251.67	1.8815	1038.4	0.00096300	149.47	151.28	0.82061	0.93527	2.1492	718.95	0.074116	143.03	0.13456	0.0086784	49.274	0.020295	398.80	436.98	1.9558	0.75340	1.2638	220.80	17.702	12.834	0.015252
251.77	1.8869	1038.0	0.00096339	149.66	151.48	0.82137	0.93521	2.1502	718.25	0.075081	142.82	0.13445	0.0086593	49.422	0.020234	398.80	436.98	1.9554	0.75382	1.2654	220.78	17.686	12.841	0.015267
251.86	1.8923	1037.6	0.00096378	149.85	151.67	0.82213	0.93515	2.1511	717.54	0.076049	142.61	0.13434	0.0086403	49.570	0.020173	398.80	436.97	1.9549	0.75424	1.2669	220.75	17.669	12.847	0.015282
251.95	1.8977	1037.2	0.00096417	150.04	151.87	0.82289	0.93509	2.1521	716.83	0.077020	142.40	0.13423	0.0086213	49.719	0.020113	398.80	436.97	1.9545	0.75466	1.2685	220.73	17.653	12.853	0.015297
252.04	1.9032	1036.7	0.00096456	150.23	152.07	0.82365	0.93504	2.1531	716.12	0.077994	142.19	0.13412	0.0086022	49.868	0.020053	398.80	436.96	1.9540	0.75508	1.2700	220.71	17.636	12.859	0.015313
252.13	1.9086	1036.3	0.00096495	150.42	152.26	0.82441	0.93498	2.1541	715.41	0.078972	141.98	0.13402	0.0085832	50.018	0.019993	398.80	436.96	1.9536	0.75550	1.2716	220.68	17.620	12.865	0.015328
252.23	1.9141	1035.9	0.00096534	150.61	152.46	0.82517	0.93492	2.1551	714.70	0.079953	141.77	0.13391	0.0085642	50.168	0.019933	398.80	436.95	1.9531	0.75592	1.2732	220.66	17.604	12.871	0.015343
252.32	1.9195	1035.5	0.00096573	150.80	152.66	0.82593	0.93486	2.1561	713.99	0.080937	141.57	0.13380	0.0085452	50.318	0.019874	398.80	436.95	1.9527	0.75634	1.2748	220.63	17.587	12.877	0.015359
252.41	1.9250	1035.1	0.00096612	151.00	152.86	0.82670	0.93481	2.1571	713.28	0.081924	141.36	0.13369	0.0085262	50.469	0.019814	398.80	436.94	1.9522	0.75677	1.2763	220.61	17.571	12.883	0.015374
252.50	1.9305	1034.6	0.00096652	151.19	153.05	0.82746	0.93475	2.1581	712.56	0.082915	141.15	0.13358	0.0085072	50.620	0.019755	398.80	436.94	1.9517	0.75719	1.2779	220.58	17.555	12.889	0.015390
252.59	1.9360	1034.2	0.00096691	151.38	153.25	0.82822	0.93469	2.1591	711.85	0.083909	140.94	0.13347	0.0084882	50.772	0.019696	398.80	436.93	1.9513	0.75762	1.2795	220.56	17.538	12.895	0.015405
252.68	1.9415	1033.8	0.00096730	151.57	153.45	0.82898	0.93464	2.1601	711.14	0.084907	140.73	0.13336	0.0084693	50.924	0.019637	398.80	436.92	1.9508	0.75804	1.2811	220.54	17.522	12.901	0.015421
252.78	1.9470	1033.4	0.00096770	151.76	153.64	0.82974	0.93458	2.1611	710.43	0.085908	140.53	0.13325	0.0084503	51.076	0.019579	398.80	436.92	1.9504	0.75847	1.2827	220.51	17.506	12.907	0.015437
252.87	1.9526	1033.0	0.00096809	151.95	153.84	0.83050	0.93453	2.1622	709.71	0.086912	140.32	0.13314	0.0084313	51.229	0.019520	398.80	436.91	1.9499	0.75889	1.2844	220.49	17.490	12.913	0.015452
252.96	1.9581	1032.5	0.00096849	152.14	154.04	0.83126	0.93448	2.1632	709.00	0.087920	140.11	0.13304	0.0084124	51.382	0.019462	398.80	436.91	1.9495	0.75932	1.2860	220.46	17.473	12.919	0.015468
253.05	1.9637	1032.1	0.00096889	152.33	154.24	0.83202	0.93442	2.1642	708.29	0.088931	139.91	0.13293	0.0083935	51.535	0.019404	398.80	436.90	1.9490	0.75975	1.2876	220.43	17.457	12.925	0.015484
253.14	1.9693	1031.7	0.00096929	152.53	154.44	0.83278	0.93437	2.1652	707.57	0.089946	139.70	0.13282	0.0083745	51.689	0.019346	398.79	436.89	1.9486	0.76018	1.2892	220.41	17.441	12.932	0.015499
253.24	1.9748	1031.3	0.00096968	152.72	154.63	0.83354	0.93432	2.1663	706.85	0.090964	139.49	0.13271	0.0083556	51.844	0.019289	398.79	436.88	1.9481	0.76061	1.2909	220.38	17.425	12.938	0.015515
253.33	1.9804	1030.8	0.00097008	152.91	154.83	0.83430	0.93427	2.1673	706.14	0.091985	139.29	0.13260	0.0083367	51.998	0.019231	398.79	436.88	1.9477	0.76104	1.2925	220.36	17.409	12.944	0.015531
253.42	1.9860	1030.4	0.00097048	153.10	155.03	0.83506	0.93421	2.1684	705.42	0.093010	139.08	0.13249	0.0083178	52.154	0.019174	398.79	436.87	1.9472	0.76147	1.2941	220.33	17.393	12.950	0.015547
253.51	1.9917	1030.0	0.00097088	153.29	155.23	0.83582	0.93416	2.1694	704.71	0.094039	138.88	0.13238	0.0082989	52.309	0.019117	398.79	436.86	1.9468	0.76190	1.2958	220.31	17.376	12.956	0.015563
253.60	1.9973	1029.6	0.00097129	153.49	155.43	0.83658	0.93411	2.1705	703.99	0.095071	138.67	0.13227	0.0082800	52.465	0.019060	398.79	436.86	1.9463	0.76234	1.2975	220.28	17.360	12.962	0.015579
253.70	2.0029	1029.1	0.00097169	153.68	155.62	0.83734	0.93406	2.1715	703.27	0.096107	138.47	0.13217	0.0082612	52.622	0.019004	398.78	436.85	1.9458	0.76277	1.2991	220.25	17.344	12.968	0.015595
253.79	2.0086	1028.7	0.00097209	153.87	155.82	0.83810	0.93401	2.1726	702.55	0.097146	138.26	0.13206	0.0082423	52.778	0.018947	398.78	436.84	1.9454	0.76320	1.3008	220.23	17.328	12.975	0.015611
253.88	2.0142	1028.3	0.00097249	154.06	156.02	0.83886	0.93396	2.1737	701.83	0.098189	138.06	0.13195	0.0082234	52.936	0.018891	398.78	436.83	1.9449	0.76364	1.3025	220.20	17.312	12.981	0.015627
253.97	2.0199	1027.9	0.00097290	154.25	156.22	0.83962	0.93392	2.1747	701.11	0.099235	137.86	0.13184	0.0082046	53.093	0.018835	398.78	436.82	1.9445	0.76407	1.3042	220.18	17.296	12.987	0.015643
254.06	2.0256	1027.4	0.00097330	154.45	156.42	0.84038	0.93387	2.1758	700.39	0.10028	137.65	0.13173	0.0081858	53.251	0.018779	398.78	436.81	1.9440	0.76451	1.3058	220.15	17.280	12.993	0.015659
254.15	2.0313	1027.0	0.00097371	154.64	156.62	0.84114	0.93382	2.1769	699.67	0.10134	137.45	0.13162	0.0081669	53.410	0.018723	398.77	436.81	1.9436	0.76495	1.3075	220.12	17.264	13.000	0.015676
254.25	2.0370	1026.6	0.00097411	154.83	156.81	0.84190	0.93378	2.1780	698.95	0.10240	137.25	0.13151	0.0081481	53.569	0.018668	398.77	436.80	1.9431	0.76538	1.3092	220.10	17.248	13.006	0.015692
254.34	2.0427	1026.1	0.00097452	155.02	157.01	0.84266	0.93373	2.1791	698.23	0.10346	137.04	0.13140	0.0081293	53.728	0.018612	398.77	436.79	1.9427	0.76582	1.3110	220.07	17.232	13.012	0.015708
254.43	2.0485	1025.7	0.00097493	155.22	157.21	0.84342	0.93368	2.1802	697.51	0.10452	136.84	0.13130	0.0081105	53.888	0.018557	398.77	436.78	1.9422	0.76626	1.3127	220.04	17.216	13.018	0.015725
254.52	2.0542	1025.3	0.00097534	155.41	157.41	0.84418	0.93364	2.1813	696.78	0.10559	136.64	0.13119	0.0080917	54.048	0.018502	398.76	436.77	1.9418	0.76670	1.3144	220.01	17.200	13.024	0.015741
254.61	2.0600	1024.9	0.00097575	155.60	157.61	0.84494	0.93359	2.1824	696.06	0.10666	136.44	0.13108	0.0080729	54.209	0.018447	398.76	436.76	1.9413	0.76714	1.3161	219.99	17.184	13.031	0.015757
254.71	2.0658	1024.4	0.00097616	155.79	157.81	0.84570	0.93355	2.1835	695.34	0.10774	136.24	0.13097	0.0080541	54.370	0.018393	398.76	436.75	1.9408	0.76758	1.3178	219.96	17.168	13.037	0.015774
254.80	2.0715	1024.0	0.00097657	155.99	158.01	0.84646	0.93351	2.1846	694.61	0.10882	136.04	0.13086	0.0080354	54.531	0.018338	398.75	436.74	1.9404	0.76803	1.3196	219.93	17.152	13.043	0.015790
254.89	2.0773	1023.6	0.00097698	156.18	158.21	0.84722	0.93347	2.1857	693.89	0.10990	135.84	0.13075	0.0080166	54.693	0.018284	398.75	436.73	1.9399	0.76847	1.3213	219.90	17.137	13.050	0.015807
254.98	2.0831	1023.1	0.00097739	156.37	158.41	0.84798	0.93342	2.1868	693.16	0.11099	135.63	0.13064	0.0079978	54.855	0.018230	398.75	436.72	1.9395	0.76891	1.3231	219.88	17.121	13.056	0.015824
255.07	2.0890	1022.7	0.00097780	156.56	158.61	0.84874	0.93338	2.1879	692.44	0.11208	135.43	0.13054	0.0079791	55.018	0.018176	398.74	436.71	1.9390	0.76936	1.3248	219.85	17.105	13.062	0.015840
255.16	2.0948	1022.3	0.00097822	156.76	158.81	0.84950	0.93334	2.1891	691.71	0.11317	135.23	0.13043	0.0079604	55.181	0.018122	398.74	436.70	1.9386	0.76980	1.3266	219.82	17.089	13.069	0.015857
255.26	2.1006	1021.8	0.00097863	156.95	159.01	0.85026	0.93330	2.1902	690.98	0.11427	135.03	0.13032	0.0079416	55.345	0.018069	398.73	436.69	1.9381	0.77025	1.3284	219.79	17.073	13.075	0.015874
255.35	2.1065	1021.4	0.00097905	157.14	159.21	0.85102	0.93326	2.1913	690.25	0.11537	134.84	0.13021	0.0079229	55.509	0.018015	398.73	436.68	1.9377	0.77069	1.3301	219.76	17.057	13.081	0.015891
255.44	2.1123	1021.0	0.00097946	157.34	159.41	0.85178	0.93322	2.1925	689.53	0.11648	134.64	0.13010	0.0079042	55.673	0.017962	398.73	436.67	1.9372	0.77114	1.3319	219.74	17.042	13.088	0.015907
255.53	2.1182	1020.5	0.00097988	157.53	159.61	0.85254	0.93319	2.1936	688.80	0.11759	134.44	0.12999	0.0078855	55.838	0.017909	398.72	436.66	1.9368	0.77159	1.3337	219.71	17.026	13.094	0.015924
255.62	2.1241	1020.1	0.00098030	157.72	159.81	0.85330	0.93315	2.1948	688.07	0.11870	134.24	0.12988	0.0078668	56.004	0.017856	398.72	436.65	1.9363	0.77204	1.3355	219.68	17.010	13.100	0.015941
255.72	2.1300	1019.7	0.00098071	157.92	160.01	0.85406	0.93311	2.1959	687.34	0.11982	134.04	0.12977	0.0078482	56.170	0.017803	398.71	436.64	1.9358	0.77249	1.3373	219.65	16.994	13.107	0.015958
255.81	2.1359	1019.2	0.00098113	158.11	160.21	0.85482	0.93308	2.1971	686.61	0.12094	133.84	0.12967	0.0078295	56.336	0.017751	398.71	436.62	1.9354	0.77294	1.3391	219.62	16.979	13.113	0.015975
255.90	2.1419	1018.8	0.00098155	158.30	160.41	0.85558	0.93304	2.1982	685.88	0.12206	133.64	0.12956	0.0078108	56.503	0.017698	398.70	436.61	1.9349	0.77339	1.3410	219.59	16.963	13.119	0.015992
255.99	2.1478	1018.4	0.00098197	158.50	160.61	0.85634	0.93301	2.1994	685.14	0.12319	133.45	0.12945	0.0077922	56.670	0.017646	398.70	436.60	1.9345	0.77384	1.3428	219.56	16.947	13.126	0.016009
256.08	2.1537	1017.9	0.00098239	158.69	160.81	0.85710	0.93297	2.2006	684.41	0.12433	133.25	0.12934	0.0077735	56.837	0.017594	398.70	436.59	1.9340	0.77429	1.3446	219.54	16.932	13.132	0.016026
256.18	2.1597	1017.5	0.00098282	158.89	161.01	0.85786	0.93294	2.2018	683.68	0.12546	133.05	0.12923	0.0077549	57.005	0.017542	398.69	436.58	1.9336	0.77475	1.3464	219.51	16.916	13.139	0.016044
256.27	2.1657	1017.0	0.00098324	159.08	161.21	0.85862	0.93291	2.2029	682.94	0.12661	132.85	0.12912	0.0077363	57.174	0.017491	398.68	436.56	1.9331	0.77520	1.3483	219.48	16.900	13.145	0.016061
256.36	2.1717	1016.6	0.00098366	159.27	161.41	0.85938	0.93287	2.2041	682.21	0.12775	132.66	0.12901	0.0077177	57.343	0.017439	398.68	436.55	1.9326	0.77566	1.3501	219.45	16.885	13.152	0.016078
256.45	2.1777	1016.2	0.00098409	159.47	161.61	0.86014	0.93284	2.2053	681.48	0.12890	132.46	0.12891	0.0076991	57.512	0.017388	398.67	436.54	1.9322	0.77611	1.3520	219.42	16.869	13.158	0.016096
256.54	2.1837	1015.7	0.00098451	159.66	161.81	0.86090	0.93281	2.2065	680.74	0.13005	132.27	0.12880	0.0076805	57.682	0.017336	398.67	436.53	1.9317	0.77657	1.3539	219.39	16.853	13.164	0.016113
256.63	2.1897	1015.3	0.00098494	159.86	162.01	0.86166	0.93278	2.2077	680.00	0.13121	132.07	0.12869	0.0076619	57.852	0.017285	398.66	436.51	1.9313	0.77702	1.3557	219.36	16.838	13.171	0.016130
256.73	2.1957	1014.9	0.00098537	160.05	162.21	0.86242	0.93276	2.2089	679.27	0.13237	131.87	0.12858	0.0076433	58.023	0.017235	398.66	436.50	1.9308	0.77748	1.3576	219.33	16.822	13.177	0.016148
256.82	2.2018	1014.4	0.00098579	160.24	162.41	0.86318	0.93273	2.2101	678.53	0.13354	131.68	0.12847	0.0076247	58.194	0.017184	398.65	436.49	1.9304	0.77794	1.3595	219.30	16.807	13.184	0.016165
256.91	2.2078	1014.0	0.00098622	160.44	162.62	0.86394	0.93270	2.2114	677.79	0.13471	131.48	0.12836	0.0076062	58.366	0.017133	398.65	436.47	1.9299	0.77840	1.3614	219.27	16.791	13.190	0.016183
257.00	2.2139	1013.5	0.00098665	160.63	162.82	0.86470	0.93267	2.2126	677.05	0.13588	131.29	0.12825	0.0075876	58.538	0.017083	398.64	436.46	1.9294	0.77886	1.3633	219.24	16.776	13.197	0.016201
257.09	2.2200	1013.1	0.00098708	160.83	163.02	0.86546	0.93265	2.2138	676.31	0.13706	131.09	0.12815	0.0075691	58.711	0.017033	398.63	436.45	1.9290	0.77932	1.3652	219.21	16.760	13.203	0.016218
257.19	2.2261	1012.6	0.00098751	161.02	163.22	0.86622	0.93262	2.2150	675.57	0.13825	130.90	0.12804	0.0075505	58.884	0.016983	398.63	436.43	1.9285	0.77978	1.3671	219.18	16.745	13.210	0.016236
257.28	2.2322	1012.2	0.00098794	161.22	163.42	0.86698	0.93260	2.2163	674.83	0.13943	130.71	0.12793	0.0075320	59.057	0.016933	398.62	436.42	1.9281	0.78024	1.3690	219.15	16.729	13.217	0.016254
257.37	2.2383	1011.8	0.00098837	161.41	163.62	0.86774	0.93257	2.2175	674.09	0.14062	130.51	0.12782	0.0075135	59.231	0.016883	398.61	436.40	1.9276	0.78071	1.3710	219.12	16.714	13.223	0.016272
257.46	2.2444	1011.3	0.00098881	161.61	163.83	0.86850	0.93255	2.2188	673.35	0.14182	130.32	0.12771	0.0074950	59.406	0.016833	398.61	436.39	1.9272	0.78117	1.3729	219.08	16.698	13.230	0.016289
257.55	2.2506	1010.9	0.00098924	161.80	164.03	0.86926	0.93253	2.2200	672.61	0.14302	130.13	0.12760	0.0074765	59.580	0.016784	398.60	436.37	1.9267	0.78163	1.3749	219.05	16.683	13.236	0.016307
257.65	2.2567	1010.4	0.00098968	162.00	164.23	0.87003	0.93251	2.2213	671.86	0.14422	129.93	0.12749	0.0074580	59.756	0.016735	398.59	436.36	1.9262	0.78210	1.3768	219.02	16.667	13.243	0.016325
257.74	2.2629	1010.0	0.00099011	162.19	164.43	0.87079	0.93249	2.2225	671.12	0.14543	129.74	0.12739	0.0074395	59.932	0.016686	398.59	436.34	1.9258	0.78256	1.3788	218.99	16.652	13.249	0.016343
257.83	2.2691	1009.5	0.00099055	162.39	164.63	0.87155	0.93247	2.2238	670.38	0.14664	129.55	0.12728	0.0074211	60.108	0.016637	398.58	436.33	1.9253	0.78303	1.3807	218.96	16.637	13.256	0.016362
257.92	2.2753	1009.1	0.00099099	162.58	164.84	0.87231	0.93245	2.2251	669.63	0.14786	129.36	0.12717	0.0074026	60.285	0.016588	398.57	436.31	1.9249	0.78350	1.3827	218.93	16.621	13.263	0.016380
258.01	2.2815	1008.6	0.00099142	162.78	165.04	0.87307	0.93243	2.2264	668.89	0.14908	129.16	0.12706	0.0073841	60.462	0.016539	398.56	436.30	1.9244	0.78396	1.3847	218.90	16.606	13.269	0.016398
258.10	2.2877	1008.2	0.00099186	162.97	165.24	0.87383	0.93242	2.2276	668.14	0.15031	128.97	0.12695	0.0073657	60.640	0.016491	398.56	436.28	1.9239	0.78443	1.3867	218.87	16.590	13.276	0.016416
258.20	2.2939	1007.8	0.00099230	163.17	165.44	0.87459	0.93240	2.2289	667.39	0.15154	128.78	0.12684	0.0073473	60.818	0.016442	398.55	436.27	1.9235	0.78490	1.3887	218.83	16.575	13.283	0.016434
258.29	2.3002	1007.3	0.00099274	163.36	165.65	0.87535	0.93239	2.2302	666.64	0.15277	128.59	0.12673	0.0073288	60.997	0.016394	398.54	436.25	1.9230	0.78537	1.3907	218.80	16.560	13.289	0.016453
258.38	2.3064	1006.9	0.00099319	163.56	165.85	0.87611	0.93237	2.2315	665.90	0.15401	128.40	0.12663	0.0073104	61.176	0.016346	398.53	436.23	1.9226	0.78584	1.3927	218.77	16.544	13.296	0.016471
258.47	2.3127	1006.4	0.00099363	163.75	166.05	0.87687	0.93236	2.2328	665.15	0.15526	128.21	0.12652	0.0072920	61.356	0.016298	398.52	436.22	1.9221	0.78631	1.3947	218.74	16.529	13.303	0.016490
258.56	2.3190	1006.0	0.00099407	163.95	166.26	0.87763	0.93235	2.2341	664.40	0.15651	128.02	0.12641	0.0072736	61.536	0.016251	398.52	436.20	1.9217	0.78679	1.3967	218.71	16.514	13.309	0.016508
258.66	2.3253	1005.5	0.00099452	164.15	166.46	0.87840	0.93233	2.2354	663.65	0.15776	127.83	0.12630	0.0072553	61.717	0.016203	398.51	436.18	1.9212	0.78726	1.3988	218.67	16.499	13.316	0.016527
258.75	2.3316	1005.1	0.00099496	164.34	166.66	0.87916	0.93232	2.2368	662.89	0.15902	127.64	0.12619	0.0072369	61.898	0.016156	398.50	436.17	1.9207	0.78773	1.4008	218.64	16.483	13.323	0.016545
258.84	2.3379	1004.6	0.00099541	164.54	166.86	0.87992	0.93231	2.2381	662.14	0.16028	127.45	0.12608	0.0072185	62.079	0.016108	398.49	436.15	1.9203	0.78821	1.4029	218.61	16.468	13.329	0.016564
258.93	2.3442	1004.2	0.00099585	164.73	167.07	0.88068	0.93230	2.2394	661.39	0.16154	127.26	0.12597	0.0072002	62.261	0.016061	398.48	436.13	1.9198	0.78868	1.4049	218.58	16.453	13.336	0.016583
259.02	2.3506	1003.7	0.00099630	164.93	167.27	0.88144	0.93230	2.2408	660.64	0.16282	127.07	0.12587	0.0071818	62.444	0.016014	398.47	436.12	1.9194	0.78916	1.4070	218.54	16.438	13.343	0.016601
259.12	2.3569	1003.3	0.00099675	165.13	167.48	0.88220	0.93229	2.2421	659.88	0.16409	126.88	0.12576	0.0071635	62.627	0.015967	398.46	436.10	1.9189	0.78964	1.4091	218.51	16.422	13.350	0.016620
259.21	2.3633	1002.8	0.00099720	165.32	167.68	0.88296	0.93228	2.2435	659.13	0.16537	126.69	0.12565	0.0071451	62.811	0.015921	398.45	436.08	1.9184	0.79011	1.4112	218.48	16.407	13.357	0.016639
259.30	2.3697	1002.4	0.00099765	165.52	167.88	0.88372	0.93228	2.2448	658.37	0.16666	126.50	0.12554	0.0071268	62.995	0.015874	398.44	436.06	1.9180	0.79059	1.4132	218.44	16.392	13.363	0.016658
259.39	2.3761	1001.9	0.00099810	165.72	168.09	0.88449	0.93227	2.2462	657.62	0.16795	126.31	0.12543	0.0071085	63.180	0.015828	398.44	436.04	1.9175	0.79107	1.4153	218.41	16.377	13.370	0.016677
259.48	2.3825	1001.5	0.00099855	165.91	168.29	0.88525	0.93227	2.2475	656.86	0.16924	126.12	0.12532	0.0070902	63.365	0.015782	398.43	436.03	1.9170	0.79155	1.4175	218.38	16.362	13.377	0.016696
259.57	2.3889	1001.0	0.00099900	166.11	168.49	0.88601	0.93227	2.2489	656.10	0.17054	125.94	0.12521	0.0070719	63.550	0.015736	398.42	436.01	1.9166	0.79203	1.4196	218.34	16.347	13.384	0.016715
259.67	2.3953	1000.5	0.00099946	166.30	168.70	0.88677	0.93227	2.2503	655.34	0.17185	125.75	0.12511	0.0070536	63.736	0.015690	398.41	435.99	1.9161	0.79251	1.4217	218.31	16.332	13.391	0.016734
