Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
238.00	1.1959	1097.1	0.00091152	121.64	122.74	0.70664	0.94745	2.0383	821.05	-0.040137	178.15	0.15089	0.011605	31.048	0.032208	397.69	436.21	2.0238	0.69791	1.0814	223.17	20.402	12.011	0.013319
238.03	1.1973	1096.9	0.00091163	121.71	122.80	0.70692	0.94742	2.0385	820.81	-0.039919	178.06	0.15085	0.011597	31.084	0.032171	397.69	436.21	2.0236	0.69803	1.0817	223.17	20.395	12.013	0.013323
238.06	1.1987	1096.8	0.00091174	121.78	122.87	0.70719	0.94738	2.0387	820.57	-0.039702	177.96	0.15081	0.011590	31.120	0.032134	397.70	436.22	2.0234	0.69815	1.0821	223.16	20.387	12.015	0.013327
238.09	1.2001	1096.7	0.00091185	121.84	122.94	0.70747	0.94735	2.0389	820.33	-0.039484	177.87	0.15077	0.011583	31.155	0.032097	397.70	436.22	2.0233	0.69827	1.0824	223.16	20.380	12.016	0.013331
238.13	1.2015	1096.5	0.00091196	121.91	123.00	0.70775	0.94731	2.0391	820.09	-0.039267	177.77	0.15073	0.011576	31.191	0.032060	397.71	436.23	2.0231	0.69839	1.0828	223.16	20.373	12.018	0.013335
238.16	1.2028	1096.4	0.00091207	121.97	123.07	0.70802	0.94728	2.0393	819.85	-0.039049	177.68	0.15069	0.011569	31.227	0.032024	397.71	436.23	2.0229	0.69851	1.0831	223.15	20.366	12.020	0.013339
238.19	1.2042	1096.3	0.00091219	122.04	123.14	0.70830	0.94724	2.0395	819.62	-0.038832	177.59	0.15065	0.011561	31.263	0.031987	397.72	436.24	2.0228	0.69863	1.0834	223.15	20.359	12.022	0.013343
238.23	1.2056	1096.1	0.00091230	122.10	123.20	0.70857	0.94721	2.0397	819.38	-0.038614	177.49	0.15061	0.011554	31.299	0.031950	397.72	436.24	2.0226	0.69875	1.0838	223.15	20.351	12.024	0.013347
238.26	1.2070	1096.0	0.00091241	122.17	123.27	0.70885	0.94717	2.0399	819.14	-0.038397	177.40	0.15057	0.011547	31.334	0.031914	397.73	436.25	2.0224	0.69887	1.0841	223.14	20.344	12.026	0.013351
238.29	1.2084	1095.9	0.00091252	122.23	123.34	0.70912	0.94714	2.0401	818.90	-0.038179	177.30	0.15053	0.011540	31.370	0.031877	397.73	436.25	2.0223	0.69899	1.0845	223.14	20.337	12.027	0.013355
238.32	1.2098	1095.7	0.00091263	122.30	123.40	0.70939	0.94710	2.0403	818.66	-0.037961	177.21	0.15049	0.011533	31.406	0.031841	397.74	436.26	2.0221	0.69911	1.0848	223.14	20.330	12.029	0.013359
238.36	1.2111	1095.6	0.00091274	122.36	123.47	0.70967	0.94707	2.0405	818.42	-0.037744	177.12	0.15045	0.011526	31.442	0.031805	397.74	436.26	2.0220	0.69923	1.0852	223.13	20.323	12.031	0.013363
238.39	1.2125	1095.5	0.00091285	122.43	123.54	0.70994	0.94704	2.0407	818.19	-0.037526	177.03	0.15041	0.011518	31.478	0.031768	397.75	436.27	2.0218	0.69935	1.0855	223.13	20.316	12.033	0.013367
238.42	1.2139	1095.3	0.00091296	122.49	123.60	0.71022	0.94700	2.0409	817.95	-0.037308	176.93	0.15037	0.011511	31.514	0.031732	397.75	436.27	2.0216	0.69947	1.0859	223.13	20.309	12.035	0.013371
238.45	1.2153	1095.2	0.00091307	122.56	123.67	0.71049	0.94697	2.0411	817.71	-0.037090	176.84	0.15034	0.011504	31.549	0.031696	397.75	436.28	2.0215	0.69959	1.0862	223.12	20.302	12.037	0.013375
238.49	1.2167	1095.1	0.00091318	122.62	123.74	0.71076	0.94693	2.0413	817.47	-0.036872	176.75	0.15030	0.011497	31.585	0.031660	397.76	436.28	2.0213	0.69971	1.0866	223.12	20.295	12.038	0.013379
238.52	1.2181	1094.9	0.00091329	122.69	123.80	0.71103	0.94690	2.0415	817.24	-0.036654	176.66	0.15026	0.011490	31.621	0.031624	397.76	436.28	2.0211	0.69983	1.0869	223.12	20.288	12.040	0.013383
238.55	1.2194	1094.8	0.00091340	122.75	123.87	0.71131	0.94686	2.0417	817.00	-0.036436	176.56	0.15022	0.011483	31.657	0.031589	397.77	436.29	2.0210	0.69995	1.0873	223.11	20.281	12.042	0.013387
238.58	1.2208	1094.7	0.00091351	122.82	123.93	0.71158	0.94683	2.0419	816.76	-0.036218	176.47	0.15018	0.011476	31.693	0.031553	397.77	436.29	2.0208	0.70007	1.0876	223.11	20.274	12.044	0.013391
238.62	1.2222	1094.5	0.00091362	122.88	124.00	0.71185	0.94679	2.0421	816.53	-0.036000	176.38	0.15014	0.011469	31.729	0.031517	397.78	436.30	2.0206	0.70018	1.0880	223.11	20.266	12.046	0.013395
238.65	1.2236	1094.4	0.00091373	122.95	124.07	0.71212	0.94676	2.0423	816.29	-0.035782	176.29	0.15010	0.011461	31.765	0.031482	397.78	436.30	2.0205	0.70030	1.0883	223.10	20.259	12.048	0.013399
238.68	1.2250	1094.3	0.00091384	123.01	124.13	0.71239	0.94673	2.0425	816.05	-0.035564	176.20	0.15006	0.011454	31.800	0.031446	397.79	436.31	2.0203	0.70042	1.0887	223.10	20.252	12.049	0.013403
238.71	1.2263	1094.2	0.00091395	123.08	124.20	0.71267	0.94669	2.0427	815.82	-0.035346	176.10	0.15002	0.011447	31.836	0.031411	397.79	436.31	2.0202	0.70054	1.0890	223.10	20.245	12.051	0.013407
238.74	1.2277	1094.0	0.00091406	123.14	124.26	0.71294	0.94666	2.0429	815.58	-0.035128	176.01	0.14999	0.011440	31.872	0.031375	397.80	436.32	2.0200	0.70066	1.0894	223.09	20.238	12.053	0.013411
238.78	1.2291	1093.9	0.00091417	123.21	124.33	0.71321	0.94662	2.0431	815.35	-0.034910	175.92	0.14995	0.011433	31.908	0.031340	397.80	436.32	2.0198	0.70078	1.0897	223.09	20.231	12.055	0.013415
238.81	1.2305	1093.8	0.00091428	123.27	124.40	0.71348	0.94659	2.0433	815.11	-0.034691	175.83	0.14991	0.011426	31.944	0.031305	397.81	436.33	2.0197	0.70090	1.0901	223.09	20.225	12.057	0.013419
238.84	1.2319	1093.6	0.00091439	123.34	124.46	0.71375	0.94656	2.0435	814.87	-0.034473	175.74	0.14987	0.011419	31.980	0.031270	397.81	436.33	2.0195	0.70102	1.0904	223.08	20.218	12.058	0.013423
238.87	1.2333	1093.5	0.00091450	123.40	124.53	0.71402	0.94652	2.0437	814.64	-0.034255	175.65	0.14983	0.011412	32.016	0.031235	397.82	436.34	2.0193	0.70114	1.0908	223.08	20.211	12.060	0.013427
238.91	1.2346	1093.4	0.00091461	123.46	124.59	0.71429	0.94649	2.0439	814.40	-0.034036	175.56	0.14979	0.011405	32.052	0.031200	397.82	436.34	2.0192	0.70126	1.0911	223.08	20.204	12.062	0.013431
238.94	1.2360	1093.2	0.00091472	123.53	124.66	0.71456	0.94646	2.0441	814.17	-0.033818	175.47	0.14975	0.011398	32.087	0.031165	397.82	436.34	2.0190	0.70138	1.0915	223.07	20.197	12.064	0.013435
238.97	1.2374	1093.1	0.00091483	123.59	124.73	0.71483	0.94642	2.0443	813.93	-0.033599	175.37	0.14971	0.011391	32.123	0.031130	397.83	436.35	2.0189	0.70150	1.0918	223.07	20.190	12.066	0.013439
239.00	1.2388	1093.0	0.00091494	123.66	124.79	0.71510	0.94639	2.0445	813.70	-0.033381	175.28	0.14968	0.011384	32.159	0.031095	397.83	436.35	2.0187	0.70161	1.0922	223.07	20.183	12.068	0.013443
239.03	1.2402	1092.8	0.00091505	123.72	124.86	0.71536	0.94636	2.0448	813.47	-0.033162	175.19	0.14964	0.011377	32.195	0.031061	397.84	436.36	2.0185	0.70173	1.0925	223.06	20.176	12.069	0.013447
239.07	1.2416	1092.7	0.00091516	123.79	124.92	0.71563	0.94632	2.0450	813.23	-0.032943	175.10	0.14960	0.011370	32.231	0.031026	397.84	436.36	2.0184	0.70185	1.0929	223.06	20.169	12.071	0.013451
239.10	1.2429	1092.6	0.00091527	123.85	124.99	0.71590	0.94629	2.0452	813.00	-0.032725	175.01	0.14956	0.011363	32.267	0.030991	397.85	436.37	2.0182	0.70197	1.0932	223.06	20.162	12.073	0.013455
239.13	1.2443	1092.4	0.00091538	123.91	125.05	0.71617	0.94625	2.0454	812.76	-0.032506	174.92	0.14952	0.011356	32.303	0.030957	397.85	436.37	2.0181	0.70209	1.0936	223.05	20.155	12.075	0.013459
239.16	1.2457	1092.3	0.00091549	123.98	125.12	0.71644	0.94622	2.0456	812.53	-0.032287	174.83	0.14948	0.011349	32.339	0.030923	397.86	436.38	2.0179	0.70221	1.0939	223.05	20.148	12.077	0.013463
239.19	1.2471	1092.2	0.00091560	124.04	125.18	0.71671	0.94619	2.0458	812.30	-0.032068	174.74	0.14945	0.011342	32.375	0.030888	397.86	436.38	2.0177	0.70233	1.0943	223.05	20.142	12.078	0.013467
239.22	1.2485	1092.1	0.00091571	124.11	125.25	0.71697	0.94616	2.0460	812.06	-0.031850	174.65	0.14941	0.011335	32.411	0.030854	397.86	436.38	2.0176	0.70244	1.0946	223.04	20.135	12.080	0.013471
239.26	1.2499	1091.9	0.00091581	124.17	125.31	0.71724	0.94612	2.0462	811.83	-0.031631	174.56	0.14937	0.011328	32.447	0.030820	397.87	436.39	2.0174	0.70256	1.0950	223.04	20.128	12.082	0.013475
239.29	1.2512	1091.8	0.00091592	124.23	125.38	0.71751	0.94609	2.0464	811.60	-0.031412	174.48	0.14933	0.011321	32.482	0.030786	397.87	436.39	2.0173	0.70268	1.0953	223.04	20.121	12.084	0.013479
239.32	1.2526	1091.7	0.00091603	124.30	125.44	0.71777	0.94606	2.0466	811.37	-0.031193	174.39	0.14929	0.011314	32.518	0.030752	397.88	436.40	2.0171	0.70280	1.0957	223.03	20.114	12.086	0.013483
239.35	1.2540	1091.5	0.00091614	124.36	125.51	0.71804	0.94602	2.0468	811.13	-0.030974	174.30	0.14926	0.011307	32.554	0.030718	397.88	436.40	2.0169	0.70292	1.0961	223.03	20.107	12.087	0.013487
239.38	1.2554	1091.4	0.00091625	124.42	125.57	0.71831	0.94599	2.0470	810.90	-0.030755	174.21	0.14922	0.011300	32.590	0.030684	397.89	436.41	2.0168	0.70304	1.0964	223.03	20.101	12.089	0.013491
239.42	1.2568	1091.3	0.00091636	124.49	125.64	0.71857	0.94596	2.0472	810.67	-0.030536	174.12	0.14918	0.011293	32.626	0.030650	397.89	436.41	2.0166	0.70315	1.0968	223.02	20.094	12.091	0.013495
239.45	1.2582	1091.1	0.00091647	124.55	125.70	0.71884	0.94592	2.0474	810.44	-0.030317	174.03	0.14914	0.011286	32.662	0.030616	397.89	436.41	2.0165	0.70327	1.0971	223.02	20.087	12.093	0.013499
239.48	1.2595	1091.0	0.00091658	124.61	125.77	0.71910	0.94589	2.0476	810.20	-0.030097	173.94	0.14910	0.011279	32.698	0.030583	397.90	436.42	2.0163	0.70339	1.0975	223.02	20.080	12.095	0.013503
239.51	1.2609	1090.9	0.00091669	124.68	125.83	0.71937	0.94586	2.0478	809.97	-0.029878	173.85	0.14906	0.011272	32.734	0.030549	397.90	436.42	2.0161	0.70351	1.0978	223.01	20.074	12.096	0.013507
239.54	1.2623	1090.8	0.00091680	124.74	125.90	0.71963	0.94583	2.0480	809.74	-0.029659	173.76	0.14903	0.011266	32.770	0.030516	397.91	436.43	2.0160	0.70363	1.0982	223.01	20.067	12.098	0.013511
239.57	1.2637	1090.6	0.00091691	124.80	125.96	0.71990	0.94579	2.0482	809.51	-0.029440	173.68	0.14899	0.011259	32.806	0.030482	397.91	436.43	2.0158	0.70375	1.0985	223.01	20.060	12.100	0.013515
239.61	1.2651	1090.5	0.00091702	124.87	126.03	0.72016	0.94576	2.0484	809.28	-0.029220	173.59	0.14895	0.011252	32.842	0.030449	397.92	436.44	2.0157	0.70386	1.0989	223.00	20.053	12.102	0.013519
239.64	1.2665	1090.4	0.00091712	124.93	126.09	0.72043	0.94573	2.0486	809.05	-0.029001	173.50	0.14891	0.011245	32.878	0.030416	397.92	436.44	2.0155	0.70398	1.0992	223.00	20.047	12.104	0.013522
239.67	1.2678	1090.2	0.00091723	124.99	126.16	0.72069	0.94570	2.0488	808.82	-0.028781	173.41	0.14888	0.011238	32.914	0.030382	397.92	436.44	2.0153	0.70410	1.0996	223.00	20.040	12.105	0.013526
239.70	1.2692	1090.1	0.00091734	125.06	126.22	0.72096	0.94566	2.0490	808.59	-0.028562	173.32	0.14884	0.011231	32.950	0.030349	397.93	436.45	2.0152	0.70422	1.0999	222.99	20.033	12.107	0.013530
239.73	1.2706	1090.0	0.00091745	125.12	126.29	0.72122	0.94563	2.0492	808.36	-0.028342	173.24	0.14880	0.011224	32.986	0.030316	397.93	436.45	2.0150	0.70433	1.1003	222.99	20.026	12.109	0.013534
239.76	1.2720	1089.8	0.00091756	125.18	126.35	0.72148	0.94560	2.0494	808.13	-0.028123	173.15	0.14876	0.011217	33.022	0.030283	397.94	436.46	2.0149	0.70445	1.1006	222.99	20.020	12.111	0.013538
239.79	1.2734	1089.7	0.00091767	125.25	126.41	0.72175	0.94557	2.0496	807.89	-0.027903	173.06	0.14872	0.011210	33.058	0.030250	397.94	436.46	2.0147	0.70457	1.1010	222.98	20.013	12.113	0.013542
239.83	1.2747	1089.6	0.00091778	125.31	126.48	0.72201	0.94553	2.0498	807.67	-0.027684	172.97	0.14869	0.011204	33.094	0.030217	397.95	436.46	2.0146	0.70469	1.1013	222.98	20.006	12.114	0.013546
239.86	1.2761	1089.5	0.00091789	125.37	126.54	0.72227	0.94550	2.0500	807.44	-0.027464	172.89	0.14865	0.011197	33.130	0.030184	397.95	436.47	2.0144	0.70480	1.1017	222.97	20.000	12.116	0.013550
239.89	1.2775	1089.3	0.00091799	125.43	126.61	0.72254	0.94547	2.0502	807.21	-0.027244	172.80	0.14861	0.011190	33.166	0.030152	397.95	436.47	2.0142	0.70492	1.1020	222.97	19.993	12.118	0.013554
239.92	1.2789	1089.2	0.00091810	125.50	126.67	0.72280	0.94544	2.0505	806.98	-0.027024	172.71	0.14857	0.011183	33.202	0.030119	397.96	436.48	2.0141	0.70504	1.1024	222.97	19.986	12.120	0.013558
239.95	1.2803	1089.1	0.00091821	125.56	126.74	0.72306	0.94540	2.0507	806.75	-0.026804	172.63	0.14854	0.011176	33.238	0.030086	397.96	436.48	2.0139	0.70516	1.1027	222.96	19.980	12.121	0.013562
239.98	1.2817	1088.9	0.00091832	125.62	126.80	0.72332	0.94537	2.0509	806.52	-0.026585	172.54	0.14850	0.011169	33.274	0.030054	397.97	436.48	2.0138	0.70527	1.1031	222.96	19.973	12.123	0.013566
240.01	1.2830	1088.8	0.00091843	125.69	126.86	0.72358	0.94534	2.0511	806.29	-0.026365	172.45	0.14846	0.011163	33.310	0.030021	397.97	436.49	2.0136	0.70539	1.1034	222.96	19.967	12.125	0.013570
240.04	1.2844	1088.7	0.00091854	125.75	126.93	0.72385	0.94531	2.0513	806.06	-0.026145	172.37	0.14842	0.011156	33.346	0.029989	397.97	436.49	2.0135	0.70551	1.1038	222.95	19.960	12.127	0.013574
240.08	1.2858	1088.6	0.00091864	125.81	126.99	0.72411	0.94528	2.0515	805.83	-0.025925	172.28	0.14839	0.011149	33.382	0.029956	397.98	436.50	2.0133	0.70563	1.1041	222.95	19.953	12.129	0.013578
240.11	1.2872	1088.4	0.00091875	125.87	127.06	0.72437	0.94525	2.0517	805.60	-0.025705	172.19	0.14835	0.011142	33.418	0.029924	397.98	436.50	2.0131	0.70574	1.1045	222.95	19.947	12.130	0.013582
240.14	1.2886	1088.3	0.00091886	125.94	127.12	0.72463	0.94521	2.0519	805.37	-0.025484	172.11	0.14831	0.011135	33.454	0.029892	397.99	436.50	2.0130	0.70586	1.1048	222.94	19.940	12.132	0.013586
240.17	1.2900	1088.2	0.00091897	126.00	127.18	0.72489	0.94518	2.0521	805.15	-0.025264	172.02	0.14827	0.011129	33.490	0.029860	397.99	436.51	2.0128	0.70598	1.1052	222.94	19.934	12.134	0.013590
240.20	1.2913	1088.0	0.00091908	126.06	127.25	0.72515	0.94515	2.0523	804.92	-0.025044	171.93	0.14824	0.011122	33.526	0.029828	397.99	436.51	2.0127	0.70609	1.1055	222.93	19.927	12.136	0.013594
240.23	1.2927	1087.9	0.00091919	126.12	127.31	0.72541	0.94512	2.0525	804.69	-0.024824	171.85	0.14820	0.011115	33.562	0.029796	398.00	436.52	2.0125	0.70621	1.1059	222.93	19.920	12.137	0.013598
240.26	1.2941	1087.8	0.00091929	126.19	127.38	0.72567	0.94509	2.0527	804.46	-0.024604	171.76	0.14816	0.011108	33.598	0.029764	398.00	436.52	2.0124	0.70633	1.1062	222.93	19.914	12.139	0.013602
240.29	1.2955	1087.7	0.00091940	126.25	127.44	0.72593	0.94506	2.0529	804.23	-0.024383	171.68	0.14813	0.011102	33.634	0.029732	398.01	436.52	2.0122	0.70645	1.1066	222.92	19.907	12.141	0.013606
240.32	1.2969	1087.5	0.00091951	126.31	127.50	0.72619	0.94502	2.0531	804.01	-0.024163	171.59	0.14809	0.011095	33.670	0.029700	398.01	436.53	2.0121	0.70656	1.1070	222.92	19.901	12.143	0.013609
240.35	1.2983	1087.4	0.00091962	126.37	127.57	0.72645	0.94499	2.0533	803.78	-0.023942	171.51	0.14805	0.011088	33.706	0.029668	398.01	436.53	2.0119	0.70668	1.1073	222.92	19.894	12.145	0.013613
240.39	1.2996	1087.3	0.00091973	126.43	127.63	0.72671	0.94496	2.0535	803.55	-0.023722	171.42	0.14801	0.011081	33.742	0.029637	398.02	436.54	2.0117	0.70680	1.1077	222.91	19.888	12.146	0.013617
240.42	1.3010	1087.2	0.00091983	126.50	127.69	0.72697	0.94493	2.0537	803.33	-0.023501	171.34	0.14798	0.011075	33.778	0.029605	398.02	436.54	2.0116	0.70691	1.1080	222.91	19.881	12.148	0.013621
240.45	1.3024	1087.0	0.00091994	126.56	127.76	0.72722	0.94490	2.0539	803.10	-0.023281	171.25	0.14794	0.011068	33.814	0.029573	398.03	436.54	2.0114	0.70703	1.1084	222.90	19.875	12.150	0.013625
240.48	1.3038	1086.9	0.00092005	126.62	127.82	0.72748	0.94487	2.0542	802.87	-0.023060	171.17	0.14790	0.011061	33.850	0.029542	398.03	436.55	2.0113	0.70715	1.1087	222.90	19.868	12.152	0.013629
240.51	1.3052	1086.8	0.00092016	126.68	127.88	0.72774	0.94484	2.0544	802.65	-0.022840	171.08	0.14787	0.011054	33.886	0.029510	398.03	436.55	2.0111	0.70726	1.1091	222.90	19.862	12.153	0.013633
240.54	1.3066	1086.6	0.00092027	126.74	127.95	0.72800	0.94480	2.0546	802.42	-0.022619	171.00	0.14783	0.011048	33.922	0.029479	398.04	436.55	2.0110	0.70738	1.1094	222.89	19.855	12.155	0.013637
240.57	1.3079	1086.5	0.00092037	126.81	128.01	0.72826	0.94477	2.0548	802.19	-0.022398	170.91	0.14779	0.011041	33.958	0.029448	398.04	436.56	2.0108	0.70750	1.1098	222.89	19.849	12.157	0.013641
240.60	1.3093	1086.4	0.00092048	126.87	128.07	0.72851	0.94474	2.0550	801.97	-0.022177	170.83	0.14776	0.011034	33.995	0.029416	398.05	436.56	2.0107	0.70761	1.1101	222.89	19.842	12.159	0.013645
240.63	1.3107	1086.3	0.00092059	126.93	128.14	0.72877	0.94471	2.0552	801.74	-0.021957	170.74	0.14772	0.011028	34.031	0.029385	398.05	436.56	2.0105	0.70773	1.1105	222.88	19.836	12.160	0.013649
240.66	1.3121	1086.1	0.00092070	126.99	128.20	0.72903	0.94468	2.0554	801.52	-0.021736	170.66	0.14768	0.011021	34.067	0.029354	398.05	436.57	2.0104	0.70785	1.1108	222.88	19.829	12.162	0.013653
240.69	1.3135	1086.0	0.00092081	127.05	128.26	0.72929	0.94465	2.0556	801.29	-0.021515	170.57	0.14765	0.011014	34.103	0.029323	398.06	436.57	2.0102	0.70796	1.1112	222.87	19.823	12.164	0.013657
240.72	1.3149	1085.9	0.00092091	127.12	128.33	0.72954	0.94462	2.0558	801.07	-0.021294	170.49	0.14761	0.011008	34.139	0.029292	398.06	436.58	2.0101	0.70808	1.1115	222.87	19.817	12.166	0.013661
240.75	1.3162	1085.8	0.00092102	127.18	128.39	0.72980	0.94459	2.0560	800.84	-0.021073	170.41	0.14757	0.011001	34.175	0.029261	398.06	436.58	2.0099	0.70819	1.1119	222.87	19.810	12.168	0.013665
240.78	1.3176	1085.6	0.00092113	127.24	128.45	0.73006	0.94456	2.0562	800.62	-0.020852	170.32	0.14753	0.010994	34.211	0.029230	398.07	436.58	2.0097	0.70831	1.1122	222.86	19.804	12.169	0.013669
240.82	1.3190	1085.5	0.00092124	127.30	128.51	0.73031	0.94453	2.0564	800.39	-0.020631	170.24	0.14750	0.010988	34.247	0.029199	398.07	436.59	2.0096	0.70843	1.1126	222.86	19.797	12.171	0.013672
240.85	1.3204	1085.4	0.00092134	127.36	128.58	0.73057	0.94450	2.0566	800.17	-0.020409	170.16	0.14746	0.010981	34.283	0.029169	398.08	436.59	2.0094	0.70854	1.1130	222.86	19.791	12.173	0.013676
240.88	1.3218	1085.2	0.00092145	127.42	128.64	0.73082	0.94446	2.0568	799.94	-0.020188	170.07	0.14743	0.010974	34.319	0.029138	398.08	436.59	2.0093	0.70866	1.1133	222.85	19.785	12.175	0.013680
240.91	1.3231	1085.1	0.00092156	127.48	128.70	0.73108	0.94443	2.0571	799.72	-0.019967	169.99	0.14739	0.010968	34.355	0.029107	398.08	436.60	2.0091	0.70878	1.1137	222.85	19.778	12.176	0.013684
240.94	1.3245	1085.0	0.00092167	127.55	128.77	0.73133	0.94440	2.0573	799.49	-0.019746	169.91	0.14735	0.010961	34.392	0.029077	398.09	436.60	2.0090	0.70889	1.1140	222.84	19.772	12.178	0.013688
240.97	1.3259	1084.9	0.00092177	127.61	128.83	0.73159	0.94437	2.0575	799.27	-0.019524	169.82	0.14732	0.010954	34.428	0.029046	398.09	436.60	2.0088	0.70901	1.1144	222.84	19.765	12.180	0.013692
241.00	1.3273	1084.7	0.00092188	127.67	128.89	0.73184	0.94434	2.0577	799.05	-0.019303	169.74	0.14728	0.010948	34.464	0.029016	398.09	436.61	2.0087	0.70912	1.1147	222.84	19.759	12.182	0.013696
241.03	1.3287	1084.6	0.00092199	127.73	128.95	0.73210	0.94431	2.0579	798.82	-0.019081	169.66	0.14724	0.010941	34.500	0.028986	398.10	436.61	2.0085	0.70924	1.1151	222.83	19.753	12.183	0.013700
241.06	1.3301	1084.5	0.00092210	127.79	129.02	0.73235	0.94428	2.0581	798.60	-0.018860	169.57	0.14721	0.010935	34.536	0.028955	398.10	436.61	2.0084	0.70936	1.1154	222.83	19.746	12.185	0.013704
241.09	1.3314	1084.4	0.00092220	127.85	129.08	0.73261	0.94425	2.0583	798.37	-0.018638	169.49	0.14717	0.010928	34.572	0.028925	398.11	436.62	2.0082	0.70947	1.1158	222.82	19.740	12.187	0.013708
241.12	1.3328	1084.2	0.00092231	127.91	129.14	0.73286	0.94422	2.0585	798.15	-0.018417	169.41	0.14713	0.010921	34.608	0.028895	398.11	436.62	2.0081	0.70959	1.1161	222.82	19.734	12.189	0.013712
241.15	1.3342	1084.1	0.00092242	127.97	129.20	0.73312	0.94419	2.0587	797.93	-0.018195	169.32	0.14710	0.010915	34.645	0.028865	398.11	436.62	2.0079	0.70970	1.1165	222.82	19.727	12.190	0.013716
241.18	1.3356	1084.0	0.00092252	128.03	129.27	0.73337	0.94416	2.0589	797.71	-0.017974	169.24	0.14706	0.010908	34.681	0.028835	398.12	436.63	2.0078	0.70982	1.1168	222.81	19.721	12.192	0.013720
241.21	1.3370	1083.9	0.00092263	128.10	129.33	0.73362	0.94413	2.0591	797.48	-0.017752	169.16	0.14702	0.010902	34.717	0.028805	398.12	436.63	2.0076	0.70993	1.1172	222.81	19.715	12.194	0.013724
241.24	1.3384	1083.7	0.00092274	128.16	129.39	0.73388	0.94410	2.0593	797.26	-0.017530	169.08	0.14699	0.010895	34.753	0.028775	398.12	436.63	2.0075	0.71005	1.1176	222.81	19.709	12.196	0.013728
241.27	1.3397	1083.6	0.00092285	128.22	129.45	0.73413	0.94407	2.0596	797.04	-0.017308	169.00	0.14695	0.010889	34.789	0.028745	398.13	436.64	2.0073	0.71017	1.1179	222.80	19.702	12.197	0.013731
241.30	1.3411	1083.5	0.00092295	128.28	129.52	0.73438	0.94404	2.0598	796.82	-0.017086	168.91	0.14692	0.010882	34.825	0.028715	398.13	436.64	2.0072	0.71028	1.1183	222.80	19.696	12.199	0.013735
241.33	1.3425	1083.4	0.00092306	128.34	129.58	0.73463	0.94401	2.0600	796.59	-0.016864	168.83	0.14688	0.010875	34.861	0.028685	398.13	436.64	2.0070	0.71040	1.1186	222.79	19.690	12.201	0.013739
241.36	1.3439	1083.2	0.00092317	128.40	129.64	0.73489	0.94398	2.0602	796.37	-0.016642	168.75	0.14684	0.010869	34.898	0.028655	398.14	436.65	2.0069	0.71051	1.1190	222.79	19.683	12.203	0.013743
241.39	1.3453	1083.1	0.00092327	128.46	129.70	0.73514	0.94395	2.0604	796.15	-0.016420	168.67	0.14681	0.010862	34.934	0.028626	398.14	436.65	2.0067	0.71063	1.1193	222.79	19.677	12.204	0.013747
241.42	1.3467	1083.0	0.00092338	128.52	129.76	0.73539	0.94392	2.0606	795.93	-0.016198	168.59	0.14677	0.010856	34.970	0.028596	398.15	436.65	2.0066	0.71074	1.1197	222.78	19.671	12.206	0.013751
241.45	1.3480	1082.9	0.00092349	128.58	129.83	0.73564	0.94389	2.0608	795.71	-0.015976	168.50	0.14674	0.010849	35.006	0.028566	398.15	436.66	2.0064	0.71086	1.1200	222.78	19.665	12.208	0.013755
241.48	1.3494	1082.7	0.00092359	128.64	129.89	0.73589	0.94386	2.0610	795.48	-0.015754	168.42	0.14670	0.010843	35.042	0.028537	398.15	436.66	2.0063	0.71097	1.1204	222.77	19.659	12.210	0.013759
241.51	1.3508	1082.6	0.00092370	128.70	129.95	0.73614	0.94383	2.0612	795.26	-0.015532	168.34	0.14666	0.010836	35.078	0.028508	398.16	436.66	2.0061	0.71109	1.1207	222.77	19.652	12.211	0.013763
241.54	1.3522	1082.5	0.00092381	128.76	130.01	0.73640	0.94380	2.0614	795.04	-0.015310	168.26	0.14663	0.010830	35.115	0.028478	398.16	436.67	2.0060	0.71120	1.1211	222.77	19.646	12.213	0.013767
241.57	1.3536	1082.4	0.00092391	128.82	130.07	0.73665	0.94377	2.0617	794.82	-0.015087	168.18	0.14659	0.010823	35.151	0.028449	398.16	436.67	2.0058	0.71132	1.1215	222.76	19.640	12.215	0.013771
241.60	1.3550	1082.2	0.00092402	128.88	130.14	0.73690	0.94374	2.0619	794.60	-0.014865	168.10	0.14656	0.010817	35.187	0.028420	398.17	436.67	2.0057	0.71143	1.1218	222.76	19.634	12.216	0.013775
241.63	1.3563	1082.1	0.00092413	128.94	130.20	0.73715	0.94371	2.0621	794.38	-0.014642	168.02	0.14652	0.010810	35.223	0.028390	398.17	436.68	2.0055	0.71155	1.1222	222.75	19.628	12.218	0.013779
